,count,mean,median,std,min,25%,75%,max
UCLA-SuEIR,51.0,195.1,94.4,333.4,0.7,17.2,167.9,1803.8
Baseline_0.98,51.0,200.9,60.6,393.3,1.0,18.1,162.1,2447.8
LANL-GrowthRate,51.0,218.8,84.0,380.1,0.2,28.2,212.5,2305.7
IowaStateLW-STEM,51.0,246.0,135.5,342.2,3.0,49.5,297.0,1859.0
IHME-CurveFit,51.0,252.9,78.8,410.1,1.0,22.4,283.3,2126.4
Auquan-SEIR,51.0,309.9,119.0,602.3,3.0,38.0,321.0,3868.0
YYG-ParamSearch,51.0,326.3,106.9,506.4,0.7,25.0,444.1,2672.2
USACE-ERDC_SEIR,51.0,389.2,117.7,725.7,1.2,24.8,349.7,3994.9
MIT_CovidAnalytics-DELPHI,51.0,426.0,119.0,756.2,0.0,24.5,465.0,4301.0
Baseline,51.0,438.6,59.0,876.2,1.0,15.4,411.8,4911.1
PSI-DRAFT,51.0,532.0,174.0,966.9,1.0,30.5,537.5,4700.0
