,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1711,1768.3,1781.3,1889.6,57.3,70.3,178.6,False,False
Argentina,15543,12128.3,12139.3,13948.4,-3414.7,-3403.7,-1594.6,True,True
Australia,872,1053.6,1020.4,1825.1,181.6,148.4,953.1,True,False
Austria,787,769.0,770.3,748.5,-18.0,-16.7,-38.5,True,False
Bangladesh,5129,5168.1,4812.3,6103.8,39.1,-316.7,974.8,False,False
Belarus,813,744.7,727.2,790.3,-68.3,-85.8,-22.7,False,True
Belgium,9974,10331.4,10300.2,10441.0,357.4,326.2,467.0,True,False
Bolivia,7828,6506.3,6074.2,7736.8,-1321.7,-1753.8,-91.2,False,True
Brazil,141406,147698.1,146714.2,161017.9,6292.1,5308.2,19611.9,True,False
Bulgaria,789,796.7,763.5,955.7,7.7,-25.5,166.7,False,False
Canada,9313,9343.4,9287.6,9234.1,30.4,-25.4,-78.9,True,False
Chile,12591,12648.4,12385.5,13767.4,57.4,-205.5,1176.4,False,False
Colombia,25296,28304.9,25969.4,28427.4,3008.9,673.4,3131.4,True,False
Croatia,269,218.7,227.2,208.2,-50.3,-41.8,-60.8,True,False
Cuba,120,88.0,107.4,87.3,-32.0,-12.6,-32.7,True,False
Cyprus,22,25.9,24.9,19.3,3.9,2.9,-2.7,True,True
Czechia,591,438.0,459.0,522.3,-153.0,-132.0,-68.7,True,True
Denmark,648,644.4,661.4,661.3,-3.6,13.4,13.3,False,False
Dominican Republic,2093,2296.4,2158.9,2535.6,203.4,65.9,442.6,True,False
Ecuador,11273,6936.9,6969.1,21932.7,-4336.1,-4303.9,10659.7,True,False
Egypt,5869,6044.4,5705.9,6057.8,175.4,-163.1,188.8,True,False
Estonia,64,63.0,67.0,63.6,-1.0,3.0,-0.4,False,True
Finland,343,344.7,349.9,329.1,1.7,6.9,-13.9,False,False
France,31675,30896.1,31006.3,32227.7,-778.9,-668.7,552.7,True,True
Germany,9459,9428.3,9609.6,9501.5,-30.7,150.6,42.5,False,False
Greece,376,321.7,332.1,222.3,-54.3,-43.9,-153.7,True,False
Honduras,2288,2043.6,2243.3,4330.0,-244.4,-44.7,2042.0,True,False
Hungary,730,643.1,645.9,595.8,-86.9,-84.1,-134.2,True,False
Iceland,10,10.0,11.2,10.5,0.0,1.2,0.5,False,False
Indonesia,10308,8651.0,8794.7,8875.9,-1657.0,-1513.3,-1432.1,True,True
Iran,25394,26737.9,25107.7,31591.8,1343.9,-286.3,6197.8,True,False
Ireland,1802,1785.7,1814.5,1925.8,-16.3,12.5,123.8,True,False
Israel,1441,1182.9,1124.4,1487.9,-258.1,-316.6,46.9,False,True
Italy,35818,36514.7,35798.8,36419.9,696.7,-19.2,601.9,True,True
Japan,1547,1431.0,1483.7,1059.1,-116.0,-63.3,-487.9,True,False
Kuwait,597,635.7,648.3,839.4,38.7,51.3,242.4,False,False
Latvia,36,32.0,35.1,32.2,-4.0,-0.9,-3.8,True,True
Lithuania,89,81.0,87.3,78.9,-8.0,-1.7,-10.1,True,False
Luxembourg,124,140.6,147.3,132.8,16.6,23.3,8.8,False,True
Malaysia,133,125.0,133.5,126.3,-8.0,0.5,-6.7,True,True
Malta,31,9.0,10.3,9.3,-22.0,-20.7,-21.7,True,True
Mexico,76243,82874.0,81698.1,79442.3,6631.0,5455.1,3199.3,True,True
Moldova,1279,1194.7,1170.6,1322.3,-84.3,-108.4,43.3,False,True
Morocco,2041,1595.1,1957.6,6108.8,-445.9,-83.4,4067.8,True,False
Netherlands,6415,6287.7,6373.6,6449.9,-127.3,-41.4,34.9,True,True
Nigeria,1106,1150.7,1180.8,1120.3,44.7,74.8,14.3,False,True
Norway,270,290.3,284.9,255.4,20.3,14.9,-14.6,True,True
Pakistan,6457,6719.7,6790.7,6798.5,262.7,333.7,341.5,False,False
Panama,2323,2516.7,2446.6,2795.2,193.7,123.6,472.2,True,False
Peru,32037,55378.3,34269.3,42537.8,23341.3,2232.3,10500.8,True,True
Philippines,5284,4978.6,5122.6,6962.9,-305.4,-161.4,1678.9,True,False
Poland,2424,2287.0,2375.5,2477.5,-137.0,-48.5,53.5,True,True
Portugal,1944,1906.9,1916.3,1893.5,-37.1,-27.7,-50.5,True,False
Romania,4687,4695.4,4836.3,4701.9,8.4,149.3,14.9,False,False
Russia,20140,20045.9,19552.4,20382.6,-94.1,-587.6,242.6,False,False
Saudi Arabia,4655,4819.6,4439.9,3987.4,164.6,-215.1,-667.6,False,False
Serbia,746,867.3,872.0,863.3,121.3,126.0,117.3,False,True
Slovakia,44,31.0,36.8,29.0,-13.0,-7.2,-15.0,True,False
Slovenia,146,140.7,144.5,147.6,-5.3,-1.5,1.6,True,True
South Africa,16376,20220.6,18770.5,24749.1,3844.6,2394.5,8373.1,True,False
South Korea,401,305.0,326.1,307.5,-96.0,-74.9,-93.5,True,True
Spain,31232,29284.7,29374.1,29363.4,-1947.3,-1857.9,-1868.6,True,True
Sweden,5880,5900.1,5902.9,6147.4,20.1,22.9,267.4,False,False
Switzerland,2064,2020.3,2054.5,2054.0,-43.7,-9.5,-10.0,True,True
Turkey,7929,6735.4,6753.8,6636.6,-1193.6,-1175.2,-1292.4,True,False
Ukraine,3988,3125.0,3389.5,3022.3,-863.0,-598.5,-965.7,True,False
United Arab Emirates,411,405.0,407.8,394.0,-6.0,-3.2,-17.0,True,False
United Kingdom,42060,47564.1,47805.2,49859.5,5504.1,5745.2,7799.5,False,False
