,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1711,1837.0,1914.8,1822.0,126.0,203.8,111.0,False,True
Argentina,15543,8953.0,11482.1,6883.7,-6590.0,-4060.9,-8659.3,True,False
Australia,872,497.6,985.9,160.7,-374.4,113.9,-711.3,True,False
Austria,787,720.9,750.4,722.8,-66.1,-36.6,-64.2,True,True
Bangladesh,5129,5673.7,4851.9,5067.6,544.7,-277.1,-61.4,True,True
Belarus,813,844.0,818.7,713.2,31.0,5.7,-99.8,True,False
Belgium,9974,10007.0,9918.0,10049.2,33.0,-56.0,75.2,False,False
Bolivia,7828,6409.3,5539.8,5020.2,-1418.7,-2288.2,-2807.8,False,False
Brazil,141406,153574.3,154024.4,153410.0,12168.3,12618.4,12004.0,False,True
Bulgaria,789,694.3,698.2,662.1,-94.7,-90.8,-126.9,True,False
Canada,9313,9270.6,9198.7,9860.5,-42.4,-114.3,547.5,False,False
Chile,12591,14506.0,12832.4,12431.0,1915.0,241.4,-160.0,True,True
Colombia,25296,21847.0,22494.9,30410.9,-3449.0,-2801.1,5114.9,True,False
Croatia,269,277.7,274.1,135.5,8.7,5.1,-133.5,True,False
Cuba,120,87.0,98.9,88.6,-33.0,-21.1,-31.4,True,True
Cyprus,22,19.0,23.8,19.4,-3.0,1.8,-2.6,True,True
Czechia,591,477.3,484.2,353.6,-113.7,-106.8,-237.4,True,False
Denmark,648,630.7,655.6,633.2,-17.3,7.6,-14.8,True,True
Dominican Republic,2093,1789.3,1848.0,2657.5,-303.7,-245.0,564.5,True,False
Ecuador,11273,7304.1,7301.4,17521.4,-3968.9,-3971.6,6248.4,False,False
Egypt,5869,7298.6,5821.9,7716.4,1429.6,-47.1,1847.4,True,False
Estonia,64,69.0,79.3,70.3,5.0,15.3,6.3,False,False
Finland,343,337.9,356.2,328.3,-5.1,13.2,-14.7,False,False
France,31675,30549.3,30663.5,32361.2,-1125.7,-1011.5,686.2,True,True
Germany,9459,9407.4,9307.9,9590.7,-51.6,-151.1,131.7,False,False
Greece,376,272.9,225.2,193.0,-103.1,-150.8,-183.0,False,False
Honduras,2288,3029.1,3009.4,1423.0,741.1,721.4,-865.0,True,False
Hungary,730,596.0,652.4,656.0,-134.0,-77.6,-74.0,True,True
Iceland,10,10.0,11.9,10.4,0.0,1.9,0.4,False,False
Indonesia,10308,10431.9,12898.8,11733.2,123.9,2590.8,1425.2,False,False
Iran,25394,29092.0,27131.5,30521.0,3698.0,1737.5,5127.0,True,False
Ireland,1802,1861.4,1820.1,1883.9,59.4,18.1,81.9,True,False
Israel,1441,1010.3,1155.1,1329.5,-430.7,-285.9,-111.5,True,True
Italy,35818,35656.1,35531.8,36280.6,-161.9,-286.2,462.6,False,False
Japan,1547,1104.3,1249.7,981.7,-442.7,-297.3,-565.3,True,False
Kuwait,597,654.4,657.3,584.6,57.4,60.3,-12.4,False,True
Latvia,36,31.0,36.0,32.0,-5.0,0.0,-4.0,True,True
Lithuania,89,80.0,93.3,78.7,-9.0,4.3,-10.3,True,False
Luxembourg,124,120.9,138.4,580.1,-3.1,14.4,456.1,False,False
Malaysia,133,132.9,146.5,122.3,-0.1,13.5,-10.7,False,False
Malta,31,9.0,11.7,9.2,-22.0,-19.3,-21.8,True,True
Mexico,76243,83501.7,81991.5,71616.5,7258.7,5748.5,-4626.5,True,True
Moldova,1279,1186.7,1208.4,1206.5,-92.3,-70.6,-72.5,True,True
Morocco,2041,667.3,729.4,719.5,-1373.7,-1311.6,-1321.5,True,True
Netherlands,6415,6194.4,6205.4,6350.1,-220.6,-209.6,-64.9,True,True
Nigeria,1106,1469.1,1371.8,2103.1,363.1,265.8,997.1,True,False
Norway,270,255.0,269.7,251.6,-15.0,-0.3,-18.4,True,False
Pakistan,6457,7797.1,7280.3,8428.5,1340.1,823.3,1971.5,True,False
Panama,2323,3047.7,2905.9,3148.1,724.7,582.9,825.1,True,False
Peru,32037,59081.9,25365.9,38429.3,27044.9,-6671.1,6392.3,True,True
Philippines,5284,2826.6,4107.0,1937.0,-2457.4,-1177.0,-3347.0,True,False
Poland,2424,2087.3,2013.0,1884.2,-336.7,-411.0,-539.8,False,False
Portugal,1944,1965.0,2013.0,2335.2,21.0,69.0,391.2,False,False
Romania,4687,3613.0,3666.1,4022.6,-1074.0,-1020.9,-664.4,True,True
Russia,20140,21450.7,20182.3,25609.9,1310.7,42.3,5469.9,True,False
Serbia,746,1083.1,1210.8,2223.6,337.1,464.8,1477.6,False,False
Slovakia,44,28.0,32.0,28.4,-16.0,-12.0,-15.6,True,True
Slovenia,146,151.4,127.9,111.0,5.4,-18.1,-35.0,False,False
South Korea,401,325.6,348.3,302.1,-75.4,-52.7,-98.9,True,False
Spain,31232,28538.3,28784.7,29608.5,-2693.7,-2447.3,-1623.5,True,True
Sweden,5880,6387.9,6051.5,5854.9,507.9,171.5,-25.1,True,True
Switzerland,2064,2047.9,2022.0,2000.9,-16.1,-42.0,-63.1,False,False
Turkey,7929,6693.6,6385.7,7161.4,-1235.4,-1543.3,-767.6,False,True
Ukraine,3988,2696.7,2648.9,2773.1,-1291.3,-1339.1,-1214.9,False,True
United Arab Emirates,411,388.3,419.8,378.8,-22.7,8.8,-32.2,True,False
United Kingdom,42060,49840.4,48434.1,48636.7,7780.4,6374.1,6576.7,True,True
