,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1711,1716.0,1706.2,1693.9,5.0,-4.8,-17.1,True,False
Argentina,15543,14124.7,13869.0,14105.0,-1418.3,-1674.0,-1438.0,False,False
Australia,872,916.3,907.0,894.4,44.3,35.0,22.4,True,True
Austria,787,793.1,776.6,741.4,6.1,-10.4,-45.6,False,False
Bangladesh,5129,5204.7,5175.0,5093.1,75.7,46.0,-35.9,True,True
Belarus,813,822.4,817.9,800.9,9.4,4.9,-12.1,True,False
Belgium,9974,9958.4,9970.8,9893.8,-15.6,-3.2,-80.2,True,False
Bolivia,7828,10958.0,7975.7,8673.1,3130.0,147.7,845.1,True,True
Brazil,141406,140864.3,140909.6,142540.6,-541.7,-496.4,1134.6,True,False
Bulgaria,789,801.7,802.5,876.2,12.7,13.5,87.2,False,False
Canada,9313,9268.3,9284.5,9243.4,-44.7,-28.5,-69.6,True,False
Chile,12591,12612.0,12624.8,12629.5,21.0,33.8,38.5,False,False
China,4739,4741.4,4745.4,4772.5,2.4,6.4,33.5,False,False
Colombia,25296,25732.0,25532.6,28241.1,436.0,236.6,2945.1,True,False
Croatia,269,272.3,263.5,239.8,3.3,-5.5,-29.2,False,False
Cuba,120,121.0,119.1,122.8,1.0,-0.9,2.8,True,False
Cyprus,22,23.9,23.4,22.4,1.9,1.4,0.4,True,True
Czechia,591,493.1,489.1,452.7,-97.9,-101.9,-138.3,False,False
Denmark,648,638.4,639.2,635.0,-9.6,-8.8,-13.0,True,False
Dominican Republic,2093,2196.4,2186.2,2475.2,103.4,93.2,382.2,True,False
Ecuador,11273,18664.0,11259.0,18821.1,7391.0,-14.0,7548.1,True,False
Egypt,5869,5867.1,5870.1,5896.5,-1.9,1.1,27.5,True,False
Estonia,64,64.0,65.1,64.6,0.0,1.1,0.6,False,False
Finland,343,338.9,340.2,335.4,-4.1,-2.8,-7.6,True,False
France,31675,31224.3,31300.9,31838.0,-450.7,-374.1,163.0,True,True
Germany,9459,9398.6,9421.0,9379.1,-60.4,-38.0,-79.9,True,False
Greece,376,344.0,344.2,354.8,-32.0,-31.8,-21.2,True,True
Honduras,2288,2212.7,2254.9,2546.0,-75.3,-33.1,258.0,True,False
Hungary,730,661.1,659.3,665.7,-68.9,-70.7,-64.3,False,True
Iceland,10,10.0,10.3,10.7,0.0,0.3,0.7,False,False
India,94503,91482.0,93403.7,94833.5,-3021.0,-1099.3,330.5,True,True
Indonesia,10308,10019.3,9934.1,10532.7,-288.7,-373.9,224.7,False,True
Iran,25394,24761.6,24644.7,24254.3,-632.4,-749.3,-1139.7,False,False
Ireland,1802,1797.0,1794.5,1777.2,-5.0,-7.5,-24.8,False,False
Israel,1441,1304.7,1312.1,1399.6,-136.3,-128.9,-41.4,True,True
Italy,35818,35738.1,35817.8,35622.0,-79.9,-0.2,-196.0,True,False
Japan,1547,1600.3,1581.9,1625.9,53.3,34.9,78.9,True,False
Kuwait,597,589.7,591.5,575.7,-7.3,-5.5,-21.3,True,False
Latvia,36,35.0,36.1,36.9,-1.0,0.1,0.9,True,True
Lithuania,89,88.9,89.1,85.3,-0.1,0.1,-3.7,True,False
Luxembourg,124,124.0,127.2,123.7,0.0,3.2,-0.3,False,False
Malaysia,133,128.0,130.3,132.0,-5.0,-2.7,-1.0,True,True
Malta,31,16.9,17.8,19.6,-14.1,-13.2,-11.4,True,True
Mexico,76243,76880.9,76919.9,78021.8,637.9,676.9,1778.8,False,False
Moldova,1279,1234.4,1226.5,1268.4,-44.6,-52.5,-10.6,False,True
Morocco,2041,1981.0,1990.0,2127.5,-60.0,-51.0,86.5,True,False
Netherlands,6415,6319.9,6340.7,6388.2,-95.1,-74.3,-26.8,True,True
Nigeria,1106,1128.4,1131.9,1093.9,22.4,25.9,-12.1,False,True
Norway,270,266.9,268.9,260.2,-3.1,-1.1,-9.8,True,False
Pakistan,6457,6453.6,6458.4,6411.5,-3.4,1.4,-45.5,True,False
Panama,2323,2314.6,2306.0,2333.0,-8.4,-17.0,10.0,False,False
Peru,32037,32084.1,31985.5,41176.3,47.1,-51.5,9139.3,False,False
Philippines,5284,5292.1,5245.4,4983.0,8.1,-38.6,-301.0,False,False
Poland,2424,2314.3,2299.7,2359.9,-109.7,-124.3,-64.1,False,True
Portugal,1944,1917.1,1910.6,1901.9,-26.9,-33.4,-42.1,False,False
Romania,4687,4664.4,4649.1,4833.9,-22.6,-37.9,146.9,False,False
Russia,20140,19908.0,19850.4,20084.9,-232.0,-289.6,-55.1,False,True
Saudi Arabia,4655,4615.3,4587.8,4516.4,-39.7,-67.2,-138.6,False,False
Serbia,746,749.7,754.6,734.4,3.7,8.6,-11.6,False,False
Slovakia,44,39.9,40.8,43.2,-4.1,-3.2,-0.8,True,True
Slovenia,146,135.0,138.0,138.1,-11.0,-8.0,-7.9,True,True
South Africa,16376,16483.3,16541.4,16880.9,107.3,165.4,504.9,False,False
South Korea,401,413.1,392.2,366.2,12.1,-8.8,-34.8,True,False
Spain,31232,30358.0,30409.2,31116.0,-874.0,-822.8,-116.0,True,True
Sweden,5880,5866.4,5866.5,5851.4,-13.6,-13.5,-28.6,True,False
Switzerland,2064,2035.9,2040.0,2029.7,-28.1,-24.0,-34.3,True,False
Turkey,7929,7767.3,7532.5,8032.3,-161.7,-396.5,103.3,False,True
Ukraine,3988,3872.3,3885.2,4188.3,-115.7,-102.8,200.3,True,False
United Arab Emirates,411,419.4,417.3,425.7,8.4,6.3,14.7,True,False
United Kingdom,42060,41860.0,41920.8,57559.0,-200.0,-139.2,15499.0,True,False
