,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1711,1723.4,1717.2,1696.7,12.4,6.2,-14.3,True,False
Argentina,15543,14511.0,14365.3,14490.6,-1032.0,-1177.7,-1052.4,False,False
Australia,872,881.0,883.4,880.5,9.0,11.4,8.5,False,True
Austria,787,774.6,777.1,755.9,-12.4,-9.9,-31.1,True,False
Bangladesh,5129,5115.6,5107.9,5115.1,-13.4,-21.1,-13.9,False,False
Belarus,813,805.7,807.3,816.6,-7.3,-5.7,3.6,True,True
Belgium,9974,9967.7,9978.2,9919.7,-6.3,4.2,-54.3,True,False
Bolivia,7828,7851.0,7839.4,7893.6,23.0,11.4,65.6,True,False
Brazil,141406,141412.1,141205.3,139167.7,6.1,-200.7,-2238.3,False,False
Bulgaria,789,796.1,794.5,799.5,7.1,5.5,10.5,True,False
Canada,9313,9307.3,9308.6,9166.2,-5.7,-4.4,-146.8,True,False
Chile,12591,12574.9,12592.1,12542.1,-16.1,1.1,-48.9,True,False
China,4739,4739.6,4741.8,4781.1,0.6,2.8,42.1,False,False
Colombia,25296,25308.6,25283.4,25629.6,12.6,-12.6,333.6,False,False
Croatia,269,268.6,263.1,248.1,-0.4,-5.9,-20.9,False,False
Cuba,120,121.0,121.0,120.4,1.0,1.0,0.4,False,True
Cyprus,22,22.0,22.4,23.4,0.0,0.4,1.4,False,False
Czechia,591,543.3,538.0,505.1,-47.7,-53.0,-85.9,False,False
Denmark,648,644.0,644.3,636.0,-4.0,-3.7,-12.0,True,False
Dominican Republic,2093,2114.7,2125.1,2344.0,21.7,32.1,251.0,False,False
Ecuador,11273,11250.3,11277.7,18921.9,-22.7,4.7,7648.9,True,False
Egypt,5869,5874.6,5875.7,5812.2,5.6,6.7,-56.8,False,False
Estonia,64,64.0,64.5,63.6,0.0,0.5,-0.4,False,False
Finland,343,340.7,340.8,335.6,-2.3,-2.2,-7.4,True,False
France,31675,31560.4,31748.4,31830.0,-114.6,73.4,155.0,True,False
Germany,9459,9420.9,9421.7,9341.5,-38.1,-37.3,-117.5,True,False
Greece,376,366.3,364.6,338.3,-9.7,-11.4,-37.7,False,False
Honduras,2288,2274.0,2273.8,2130.8,-14.0,-14.2,-157.2,False,False
Hungary,730,722.4,715.8,655.0,-7.6,-14.2,-75.0,False,False
Iceland,10,10.0,10.1,10.7,0.0,0.1,0.7,False,False
India,94503,92777.7,93771.0,96027.3,-1725.3,-732.0,1524.3,True,True
Indonesia,10308,10264.4,10223.6,10122.7,-43.6,-84.4,-185.3,False,False
Iran,25394,25281.6,25245.4,24937.9,-112.4,-148.6,-456.1,False,False
Ireland,1802,1798.9,1799.3,1780.2,-3.1,-2.7,-21.8,True,False
Israel,1441,1373.4,1386.8,1358.4,-67.6,-54.2,-82.6,True,False
Italy,35818,35790.1,35806.4,35666.8,-27.9,-11.6,-151.2,True,False
Japan,1547,1559.4,1560.4,1565.6,12.4,13.4,18.6,False,False
Kuwait,597,604.6,603.7,592.4,7.6,6.7,-4.6,True,True
Latvia,36,36.9,36.8,35.6,0.9,0.8,-0.4,True,True
Lithuania,89,87.0,87.7,84.4,-2.0,-1.3,-4.6,True,False
Luxembourg,124,124.0,125.4,123.6,0.0,1.4,-0.4,False,False
Malaysia,133,131.7,131.5,128.9,-1.3,-1.5,-4.1,False,False
Malta,31,24.3,23.3,18.5,-6.7,-7.7,-12.5,False,False
Mexico,76243,75783.3,76156.6,77184.4,-459.7,-86.4,941.4,True,False
Moldova,1279,1271.6,1262.7,1283.4,-7.4,-16.3,4.4,False,True
Morocco,2041,2046.0,2036.8,2096.6,5.0,-4.2,55.6,True,False
Netherlands,6415,6351.4,6353.7,6308.5,-63.6,-61.3,-106.5,True,False
Nigeria,1106,1111.7,1117.3,1134.8,5.7,11.3,28.8,False,False
Norway,270,268.7,269.0,262.4,-1.3,-1.0,-7.6,True,False
Pakistan,6457,6451.7,6468.2,6414.4,-5.3,11.2,-42.6,False,False
Panama,2323,2335.0,2345.9,2307.8,12.0,22.9,-15.2,False,False
Peru,32037,32091.6,32009.3,41203.4,54.6,-27.7,9166.4,True,False
Philippines,5284,5509.4,5449.5,5178.9,225.4,165.5,-105.1,True,True
