,total_deaths_2020-09-27,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
IHME-CurveFit,204970,279394.4,268482,74638.4,63512,11126.4,17.5%
Baseline,204970,251229.4,268482,46473.4,63512,-17038.6,-26.8%
Covid19Sim-Simulator,204970,236160.3,268482,31404.3,63512,-32107.7,-50.6%
UCLA-SuEIR,204970,235995.9,268482,31239.9,63512,-32272.1,-50.8%
IowaStateLW-STEM,204970,230314.0,268482,25558.0,63512,-37954.0,-59.8%
