,count,mean,median,std,min,25%,75%,max
BPagano-RtDriven,51,424683.3,130680.8,717773.3,51.4,16203.2,406544.2,3047964.3
USC-SI_kJalpha,51,435870.9,55696.0,878776.0,64.0,4810.0,419908.0,4588164.0
JCB-PRM,51,460991.5,63967.5,1024443.4,81.0,9400.8,312337.2,4446995.0
COVIDhub-baseline,51,500943.6,74009.1,1016278.1,0.7,8271.6,397744.5,5196713.9
Covid19Sim-Simulator,51,523825.6,71806.4,1337303.0,37.7,9264.3,283892.5,7452118.5
Baseline,51,526461.0,97611.6,1035180.6,64.0,11206.7,336252.8,5134108.6
IowaStateLW-STEM,49,719543.8,120409.0,1575655.8,81.0,28730.0,508378.0,7800849.0
UCLA-SuEIR,51,753119.1,149482.7,1536470.5,62.9,30559.2,439227.3,7795667.1
WalmartLabsML-LogForecasting,51,1336035.0,278762.4,2603093.0,81.8,94213.2,1361867.0,12931157.8
RobertWalraven-ESG,51,1379636.6,299482.6,2516032.6,81.0,138411.4,1080418.6,13065405.5
Columbia_UNC-SurvCon,51,2998407.4,129600.0,11633432.3,4.0,12230.5,1439726.5,81414529.0
