,total_deaths_2020-07-26,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Baseline,147782,261238.6,268482,114303.6,120700,-6396.4,-5.3%
Covid19Sim-Simulator,147782,276723.6,268482,129788.6,120700,9088.6,7.5%
STH-3PU,147782,283333.0,268482,136398.0,120700,15698.0,13.0%
IHME-CurveFit,147782,240524.5,268482,93589.5,120700,-27110.5,-22.5%
IowaStateLW-STEM,147782,225040.0,268482,78105.0,120700,-42595.0,-35.3%
