,count,mean,median,std,min,25%,75%,max
Caltech-CS156,51,5095.1,599.5,22706.0,0.4,80.8,2558.6,161860.3
UMass-MechBayes,51,5224.6,529.0,27491.2,0.0,56.5,1482.5,196249.0
MSRA-DeepST,50,5757.1,1220.4,20526.9,0.0,137.4,4010.4,146523.0
COVIDhub-ensemble,51,5801.3,961.0,27442.4,0.0,65.0,2256.5,196249.0
CU-select,51,6187.9,1024.0,13742.4,1.0,101.0,5780.0,69696.0
JCB-PRM,51,6375.1,628.3,28953.0,0.0,130.4,2941.5,206471.1
Karlen-pypm,51,6814.6,823.7,20715.9,0.2,108.2,5345.3,140250.2
DDS-NBDS,51,7015.1,920.3,33982.9,4.0,73.6,2597.6,243206.4
MIT_CritData-GBCF,51,7090.5,1600.0,20843.7,1.0,362.0,4493.0,128881.0
CMU-TimeSeries,51,7216.5,400.0,35043.0,0.0,100.0,2308.0,249001.0
UChicagoCHATTOPADHYAY-UnIT,51,7243.3,2009.6,18301.3,0.6,128.2,6937.0,125384.8
Google_Harvard-CPF,51,7276.6,849.4,25785.2,0.0,110.4,2760.2,169938.8
OliverWyman-Navigator,51,7610.6,948.2,28991.1,1.0,81.1,3947.0,195807.2
COVIDhub-baseline,51,7646.0,484.0,36383.7,0.0,65.0,3616.0,259081.0
USC-SI_kJalpha,51,7661.8,1521.0,23351.8,1.0,196.0,6974.5,160801.0
Baseline,51,7677.3,265.2,39705.4,0.0,57.4,1760.2,283176.0
CEID-Walk,51,7855.6,430.6,37802.1,0.2,34.5,2565.6,269097.4
UT-Mobility,51,7900.0,506.2,24027.4,0.0,56.5,4900.0,164025.0
UCLA-SuEIR,51,8354.9,592.7,33343.2,0.3,50.6,3964.4,236850.8
IQVIA_ACOE-STAN,49,8664.8,841.0,39571.0,0.0,81.0,2402.0,280900.0
LNQ-ens1,51,9033.1,918.6,27441.4,2.1,89.1,5138.8,179704.0
MOBS-GLEAM_COVID,50,9192.2,1359.1,32690.4,0.1,69.7,2835.1,222829.6
UCSD_NEU-DeepGLEAM,50,9291.1,1193.7,32389.7,0.0,115.0,3315.1,219015.4
JHU_IDD-CovidSP,51,9517.6,1667.4,19927.1,1.4,101.4,4779.5,85215.3
BPagano-RtDriven,51,9597.9,933.5,31068.1,1.2,184.1,7904.7,217862.1
UA-EpiCovDA,51,10321.2,400.0,41845.3,0.0,90.5,2209.0,286225.0
SteveMcConnell-CovidComplete,51,10384.0,729.0,27711.5,0.0,110.5,5256.5,183184.0
Geneva-DetGrowth,51,10709.9,1051.0,31513.2,0.2,80.1,9791.0,213946.1
LANL-GrowthRate,51,11423.1,484.0,37643.0,0.0,30.5,2026.0,220900.0
IowaStateLW-STEM,49,12074.1,1849.0,31206.1,1.0,242.5,5858.5,156025.0
CovidAnalytics-DELPHI,51,12403.0,2025.0,36357.7,1.0,272.5,7502.5,234256.0
GT-DeepCOVID,48,12727.6,2184.9,37261.7,0.0,98.8,7945.0,200698.5
UMich-RidgeTfReg,50,13667.3,466.7,50427.3,1.9,70.1,5173.7,326120.8
JHU_CSSE-DECOM,51,14692.3,2809.0,31758.1,1.0,210.5,10768.5,164836.0
epiforecasts-ensemble1,47,17009.1,2116.0,41275.5,1.0,234.0,7570.0,220900.0
RobertWalraven-ESG,50,19718.3,3522.4,51479.9,2.8,524.2,9545.9,264926.4
PSI-DRAFT,51,21755.9,2500.0,62557.6,0.0,306.5,10950.5,416025.0
NotreDame-mobility,51,23591.4,3473.9,77729.7,0.0,378.9,9238.2,506042.5
IHME-CurveFit,51,23914.6,2585.3,72788.0,0.6,315.0,8366.5,441419.2
UCSB-ACTS,51,24796.6,9589.1,42072.3,0.2,786.3,19818.4,179946.5
JHUAPL-Bucky,51,27243.1,2224.1,76159.2,3.9,150.4,10663.1,400302.2
Covid19Sim-Simulator,51,37694.0,4276.7,181190.7,0.3,548.9,16990.1,1298638.8
WalmartLabsML-LogForecasting,51,48371.7,4094.4,103026.3,9.5,914.1,35871.1,428295.0
Columbia_UNC-SurvCon,51,59281.2,11449.0,125242.4,9.0,1812.5,33702.5,605284.0
TTU-squider,51,173962.6,26133.6,560819.7,4.2,474.5,78611.9,3765699.4
USACE-ERDC_SEIR,51,195327.5,7616.8,518526.2,3.0,685.0,83124.2,2632107.3
