,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,437.1,252.9,524.7,9.0,96.7,558.0,2108.8
USC-SI_kJalpha,51,438.6,236.0,498.4,8.0,69.0,648.0,2142.0
Covid19Sim-Simulator,51,449.4,268.0,573.0,6.1,96.2,532.8,2729.9
COVIDhub-baseline,51,471.1,272.0,533.5,0.8,90.9,626.9,2279.6
BPagano-RtDriven,51,474.5,361.5,451.1,7.2,127.3,637.0,1745.8
Baseline,51,496.6,312.4,534.2,8.0,105.9,579.7,2265.9
IowaStateLW-STEM,49,571.3,347.0,633.3,9.0,169.0,713.0,2793.0
UCLA-SuEIR,51,589.9,386.6,642.8,7.9,173.3,662.7,2792.1
WalmartLabsML-LogForecasting,51,823.0,528.0,819.7,9.0,306.9,1163.7,3596.0
RobertWalraven-ESG,51,862.6,547.2,805.1,9.0,371.1,1039.4,3614.6
Columbia_UNC-SurvCon,51,905.2,360.0,1490.8,2.0,110.5,1195.5,9023.0
