,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,153111.5,12240.2,491828.9,0.5,1770.7,52828.1,2585215.9
USC-SI_kJalpha,51,193232.0,17956.0,627726.2,9.0,1408.5,79556.0,4088484.0
Covid19Sim-Simulator,51,225366.1,15074.3,652347.4,65.7,2293.1,66909.1,3284916.6
BPagano-RtDriven,51,245229.4,39762.4,541606.5,13.1,2774.7,104348.3,2416217.4
Karlen-pypm,51,248207.3,11946.5,1114970.6,28.1,2679.1,62652.6,7394592.5
JCB-PRM,51,264679.8,18869.0,781271.1,1.8,2542.6,128273.0,4304348.7
COVIDhub-baseline,51,279534.5,31142.3,715881.6,0.1,7715.0,157436.5,3827887.0
Baseline,51,288564.2,37746.9,724262.4,81.0,7549.4,131905.2,3907964.2
IowaStateLW-STEM,49,329840.6,33124.0,794858.3,36.0,12216.5,204313.0,3674889.0
IHME-CurveFit,51,372624.0,42856.5,1192605.4,50.6,8456.4,126854.3,7607737.4
JHU_IDD-CovidSP,51,382961.8,79574.8,856283.2,6.6,14982.3,229058.2,3959144.9
CovidAnalytics-DELPHI,51,386048.4,56169.0,929421.9,25.0,9332.5,209546.5,5013121.0
NotreDame-mobility,51,442507.4,42804.5,1090451.2,16.6,14348.5,178487.3,4939064.4
UCLA-SuEIR,51,442732.1,67928.6,999172.1,33.6,8163.4,284506.2,4499010.9
PSI-DRAFT,51,512869.0,65025.0,1257550.7,9.0,9216.0,336476.5,7091569.0
LANL-GrowthRate,51,550757.2,103265.3,1330960.5,5.1,24545.3,243119.0,6513721.3
WalmartLabsML-LogForecasting,51,706865.6,128441.9,1487690.6,82.9,46526.2,386975.8,7511014.4
USACE-ERDC_SEIR,51,720708.9,27309.3,2161998.4,3.1,4577.6,129423.6,12574845.6
Columbia_UNC-SurvCon,51,756922.0,15129.0,2713386.5,4.0,2117.0,257625.0,13972644.0
