,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,217.2,110.6,328.7,0.7,41.9,229.8,1607.9
Karlen-pypm,51,232.2,109.3,445.2,5.3,51.7,250.2,2719.3
USC-SI_kJalpha,51,250.4,134.0,364.9,3.0,37.5,280.0,2022.0
Covid19Sim-Simulator,51,265.0,122.8,397.8,8.1,47.9,256.4,1812.4
JCB-PRM,51,291.0,137.4,428.5,1.3,50.0,358.2,2074.7
BPagano-RtDriven,51,317.0,199.4,384.2,3.6,52.4,322.9,1554.4
COVIDhub-baseline,51,327.8,176.5,419.0,0.2,87.8,396.5,1956.5
Baseline,51,334.9,194.3,424.2,9.0,86.9,361.9,1976.9
IHME-CurveFit,51,353.7,207.0,502.4,7.1,92.0,356.2,2758.2
IowaStateLW-STEM,49,371.1,182.0,442.6,6.0,110.5,452.0,1917.0
CovidAnalytics-DELPHI,51,397.8,237.0,482.1,5.0,96.5,457.5,2239.0
NotreDame-mobility,51,410.6,206.9,528.6,4.1,118.8,422.4,2222.4
JHU_IDD-CovidSP,51,415.0,282.1,463.6,2.6,122.0,478.6,1989.8
Columbia_UNC-SurvCon,51,423.2,123.0,767.7,2.0,46.0,507.0,3738.0
UCLA-SuEIR,51,426.4,260.6,515.9,5.8,90.0,533.1,2121.1
PSI-DRAFT,51,447.5,255.0,564.7,3.0,96.0,577.5,2663.0
USACE-ERDC_SEIR,51,449.7,165.3,727.2,1.8,67.7,359.2,3546.1
LANL-GrowthRate,51,483.2,321.3,568.8,2.3,156.5,493.0,2552.2
WalmartLabsML-LogForecasting,51,576.5,358.4,618.1,9.1,215.6,621.4,2740.6
