,count,mean,median,std,min,25%,75%,max
USC-SI_kJalpha,51,322.4,174.0,460.5,4.0,58.5,322.0,2234.0
JHUAPL-Bucky,51,324.2,155.4,452.4,7.9,58.4,353.9,2241.2
IHME-CurveFit,51,381.6,218.6,481.4,3.6,98.2,440.8,2309.5
JCB-PRM,51,396.2,195.7,495.0,3.8,113.4,409.6,2159.6
Covid19Sim-Simulator,51,403.8,230.6,505.7,5.9,110.8,415.2,2005.5
BPagano-RtDriven,51,422.9,175.9,643.7,0.6,89.1,464.9,3559.3
JHU_IDD-CovidSP,51,423.5,289.3,459.1,7.3,115.0,492.8,2177.3
Baseline,51,431.7,216.4,522.1,1.6,122.0,472.0,2483.7
COVIDhub-baseline,51,432.7,216.3,555.4,1.7,116.8,443.0,2438.5
MITCovAlliance-SIR,51,481.6,305.0,579.0,0.6,112.4,509.0,2398.0
Columbia_UNC-SurvCon,50,485.6,284.1,600.0,7.8,142.1,519.0,2479.2
IowaStateLW-STEM,49,495.8,311.0,526.5,9.0,167.5,586.0,2364.0
UCLA-SuEIR,51,529.0,368.8,587.3,8.2,159.6,630.7,2465.2
NotreDame-mobility,51,533.2,350.6,584.3,2.1,181.5,611.6,2460.0
LANL-GrowthRate,51,580.3,380.6,602.1,5.8,201.8,634.7,2481.4
PSI-DRAFT,51,582.8,367.0,662.2,2.5,172.5,784.0,2925.0
CovidAnalytics-DELPHI,51,613.8,404.0,660.1,1.0,242.0,646.5,2882.0
WalmartLabsML-LogForecasting,51,654.9,399.4,680.8,9.1,261.7,722.3,2990.5
