,mean_rank
JHUAPL-Bucky,5.2
USC-SI_kJalpha,5.4
JCB-PRM,6.3
Covid19Sim-Simulator,6.8
COVIDhub-baseline,7.0
IHME-CurveFit,7.0
JHU_IDD-CovidSP,7.6
BPagano-RtDriven,8.0
Columbia_UNC-SurvCon,8.8
MITCovAlliance-SIR,8.9
NotreDame-mobility,10.1
IowaStateLW-STEM,10.4
UCLA-SuEIR,10.9
PSI-DRAFT,11.7
LANL-GrowthRate,12.0
CovidAnalytics-DELPHI,13.1
WalmartLabsML-LogForecasting,14.0
