,count,mean,median,std,min,25%,75%,max
IowaStateLW-STEM,49,474234796.5,45198729.0,1351134514.4,5776.0,3401492.0,178975373.0,8231388529.0
OneQuietNight-ML,51,563045058.0,49787136.0,2021846553.3,6400.0,5773196.5,293472662.5,14163380100.0
Microsoft-DeepSTIA,50,894695854.6,46158360.4,3175857838.6,71.1,4203004.1,248976632.0,20759033173.2
COVIDhub-ensemble,51,1010086606.0,64176121.0,3157500065.1,10816.0,3038468.5,635314068.5,21057202321.0
CEID-Walk,51,1124257421.5,72612604.8,4417821936.5,2588.4,2950048.2,488121271.4,30677754749.3
COVIDhub-baseline,51,1224861765.0,50552100.0,5167085075.8,122500.0,3414896.5,434913592.5,36295584196.0
JHU_CSSE-DECOM,51,1237910551.5,83356900.0,3240759417.3,22201.0,6704602.0,766169826.5,18068736400.0
Covid19Sim-Simulator,51,1382388424.5,76104620.0,5193897588.0,10596.3,1745317.9,357897498.4,32331863626.3
TTU-squider,51,1407771778.5,317001181.7,2420835207.6,1932.8,24656253.2,1211539027.2,10599813771.4
CU-select,51,1560676703.8,339738624.0,4272659756.3,964324.0,36814132.0,1223186012.5,28559648016.0
OliverWyman-Navigator,51,1585628249.0,34539129.0,7722174977.9,36.0,1696088.5,234402341.0,53649677376.0
USC-SI_kJalpha,51,1661569202.1,33120025.0,5930025036.1,14161.0,1754573.0,610018140.5,34292002761.0
LNQ-ens1,51,1690705127.9,494437045.1,4363391869.0,462932.4,34508960.7,970058269.8,27172933980.4
UCLA-SuEIR,51,1764282104.9,148598813.7,6933459587.6,80447.2,17928170.1,958398484.9,49134455342.0
UMich-RidgeTfReg,50,1977604048.9,109357417.6,6812725793.6,133678.3,6441483.5,813064045.6,36730664721.1
CovidAnalytics-DELPHI,51,2452472274.0,140517316.0,7685867238.8,133225.0,19432393.0,651076805.0,48041187489.0
RobertWalraven-ESG,50,2533310738.9,383664671.8,9979044115.8,311710.1,65570472.8,1358043756.4,71147229474.0
JHU_IDD-CovidSP,51,2573130194.1,411576465.0,9575973091.7,218319.9,16153069.6,1030990815.0,63741265326.3
JHU_UNC_GAS-StatMechPool,51,3806584673.5,349877025.0,12276567856.2,147840.2,45932862.1,1845477302.5,71507305872.2
JCB-PRM,51,4816033055.9,26875439.6,29067900717.5,1674.4,3044720.9,235416048.1,207491789259.5
UVA-Ensemble,51,5668708827.1,195689813.2,25313614788.7,809266.3,22673525.6,1425849687.7,169082200506.2
BPagano-RtDriven,51,6287953969.0,51678845.4,41418313589.1,59292.2,7688727.1,266912814.0,296094216341.2
LANL-GrowthRate,51,6661179463.3,122544900.0,40041823093.2,41616.0,5255325.1,625335719.1,286243725306.2
Google_Harvard-CPF,51,6682788118.2,168430106.3,37373308855.3,10654.1,4889298.0,695642227.3,265000250133.1
IEM_MED-CovidProject,51,7152331299.3,189520107.0,46741500979.6,50482.8,17833085.8,733630962.6,334330598369.4
JHUAPL-Bucky,51,7784767174.3,461494924.9,44061488900.7,367379.4,40151409.4,1538942213.9,315395196081.7
UCSB-ACTS,51,11351476050.1,317795592.1,68015558660.0,31878.9,97914275.6,957734444.4,486256707788.7
Karlen-pypm,51,34417684364.2,108301486.2,236837991542.0,8281.0,15811749.3,347709871.4,1692330662995.2
DDS-NBDS,51,1936168780425.3,144485083.0,10908098323325.1,631944.2,7167728.5,2623196827.4,75925473169481.8
