,count,mean,median,std,min,25%,75%,max
OneQuietNight-ML,3135,63281.4,576.0,920061.9,0.0,64.0,4096.0,40398736.0
COVIDhub-ensemble,3141,69672.2,441.0,994332.2,0.0,49.0,3249.0,34339600.0
CEID-Walk,3141,91654.2,659.8,1308867.2,0.0,75.1,5521.4,59646598.0
COVIDhub-baseline,3141,96460.5,676.0,1339617.5,0.0,81.0,5476.0,54848836.0
OliverWyman-Navigator,3057,101984.9,1024.0,1717139.3,0.0,121.0,8281.0,76387600.0
IowaStateLW-STEM,3103,111000.4,900.0,1489984.4,0.0,121.0,6400.0,46991025.0
LNQ-ens1,3140,112032.1,515.7,2026891.3,0.0,46.4,4540.1,100652298.1
LANL-GrowthRate,3110,143589.1,576.0,2635533.8,0.0,64.0,4489.0,123854641.0
UChicagoCHATTOPADHYAY-UnIT,3093,216121.7,1570.5,5130317.9,0.0,410.5,7141.9,264360934.3
JHUAPL-Bucky,3141,311980.0,1162.3,7406120.6,0.0,112.1,10357.9,387437268.1
Google_Harvard-CPF,3140,329840.4,1303.2,7704776.9,0.0,161.0,9345.6,408754887.8
FAIR-NRAR,3137,333739.6,581.1,9115913.2,0.0,59.2,5052.5,495645911.0
UpstateSU-GRU,2077,417703.2,760.0,13116788.4,0.0,92.4,6152.3,723248562.9
PandemicCentral-USCounty,3121,467680.2,574.1,14349201.1,0.0,62.3,4863.3,786087857.3
JHU_IDD-CovidSP,3141,554012.3,1100.2,10228314.6,0.0,84.4,12413.0,494006963.2
CU-select,3006,965728.8,1024.0,24935576.2,0.0,100.0,12769.0,993321289.0
UVA-Ensemble,3131,43819734.5,1097.9,2243676293.9,0.0,103.3,11631.5,125434044138.5
