,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,6880.4,4206.9,7887.2,66.1,1000.4,9345.2,33243.6
COVIDhub-baseline,51,8774.3,3790.0,12406.8,20.0,778.5,12153.0,60851.0
Microsoft-DeepSTIA,50,8800.5,4290.5,15435.6,199.9,1096.7,8398.7,86019.8
CEID-Walk,51,8869.9,2584.8,12567.0,91.1,847.4,12947.8,59952.0
OneQuietNight-ML,51,9375.5,4693.0,12217.1,3.0,1940.5,12745.0,67809.0
COVIDhub-ensemble,51,9952.6,6008.0,13848.2,6.0,1135.0,13332.5,82683.0
OliverWyman-Navigator,51,9999.6,3865.0,15817.9,143.0,851.0,14000.5,91534.0
BPagano-RtDriven,51,10219.7,5484.3,14911.0,90.0,1619.4,11734.9,75699.7
LNQ-ens1,51,10497.9,5429.1,16502.4,16.6,1890.4,13103.5,97965.1
UCLA-SuEIR,51,10500.9,5288.6,13018.2,138.7,1736.0,16654.5,68009.8
CU-select,51,10505.8,3587.0,16770.8,225.0,1400.0,10968.0,79357.0
Karlen-pypm,51,10552.9,6372.7,11461.9,33.4,2735.2,14488.5,63876.2
IEM_MED-CovidProject,51,10926.0,6229.5,19396.7,264.0,2106.9,14637.3,135168.7
USC-SI_kJalpha,51,11403.3,5806.0,17087.0,115.0,1240.0,15715.0,105754.0
Covid19Sim-Simulator,51,11530.7,6906.0,15279.0,219.5,1694.1,14972.9,88874.9
IowaStateLW-STEM,49,11666.4,4387.0,19633.5,146.0,1294.0,12231.5,87485.0
JHU_CSSE-DECOM,49,12213.7,4842.0,17596.5,76.0,1224.5,16684.0,84387.8
UMich-RidgeTfReg,50,12396.9,5435.8,18485.9,351.6,1780.5,15675.5,95666.7
RobertWalraven-ESG,51,12539.3,6530.5,18244.2,21.6,2283.0,16808.4,100073.8
LANL-GrowthRate,51,13375.5,6647.5,20157.5,410.5,2773.5,17724.0,107464.5
UChicagoCHATTOPADHYAY-UnIT,51,13766.1,4509.3,22736.3,127.2,1715.0,16893.7,128803.9
Google_Harvard-CPF,51,13873.5,4521.4,23138.0,103.4,1651.5,16208.0,114470.9
CovidAnalytics-DELPHI,51,18251.9,10619.0,23560.2,205.0,3591.0,21259.0,133199.0
UCSB-ACTS,51,18600.6,6138.9,50921.2,125.9,2380.6,11361.0,348609.5
TTU-squider,51,18706.1,10909.0,23902.0,33.9,2787.2,23803.3,129260.3
JHU_UNC_GAS-StatMechPool,51,19487.4,11261.0,28238.1,476.0,3989.8,23019.5,157773.0
Wadhwani_AI-BayesOpt,44,20528.3,11707.3,27796.8,666.0,4892.5,21648.9,153624.2
UVA-Ensemble,51,21657.7,2970.1,90329.1,146.0,758.9,11550.7,646746.6
DDS-NBDS,51,23745.6,7985.3,44322.3,15.2,1975.8,26416.6,264669.8
JHU_IDD-CovidSP,51,25096.5,14420.6,36204.0,173.1,3689.2,31244.4,223558.2
