,mean_rank
Covid19Sim-Simulator,4.2
COVIDhub-baseline,4.2
IowaStateLW-STEM,4.3
JHUAPL-Bucky,4.4
OneQuietNight-ML,4.5
UCLA-SuEIR,4.6
JCB-PRM,5.7
USC-SI_kJalpha,6.2
USACE-ERDC_SEIR,7.0
