,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,OneQuietNight-ML,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-OneQuietNight-ML,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-OneQuietNight-ML,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
16011,1208,1981.0,,,,2415.0,,1801.3,2481.0,,,,,773.0,,,,1207.0,,593.3,1273.0,,,,,,,,False,,True,False,,,,
16013,439,581.0,,,,539.0,,509.3,589.0,,,,,142.0,,,,100.0,,70.3,150.0,,,,,,,,True,,True,False,,,,
16015,128,84.0,,,,150.0,,29.3,289.0,,,,,-44.0,,,,22.0,,-98.7,161.0,,,,,,,,True,,False,False,,,,
16017,1416,889.0,,,,1139.0,,358.2,1273.0,,,,,-527.0,,,,-277.0,,-1057.8,-143.0,,,,,,,,True,,False,True,,,,
16019,3773,4921.0,,,,5736.0,,3835.5,5661.0,,2101.0,,,1148.0,,,,1963.0,,62.5,1888.0,,-1672.0,,,,,,False,,True,False,,False,,
16021,328,168.0,,,,245.0,,30.8,383.0,,,,,-160.0,,,,-83.0,,-297.2,55.0,,,,,,,,True,,False,True,,,,
16023,58,42.0,,,,93.0,,27.5,83.0,,,,,-16.0,,,,35.0,,-30.5,25.0,,,,,,,,False,,False,False,,,,
16025,7,0.0,,,,56.0,,6.7,12.0,,,,,-7.0,,,,49.0,,-0.3,5.0,,,,,,,,False,,True,True,,,,
16027,7531,10542.0,,,,7407.0,,7360.2,12384.0,,8737.9,,,3011.0,,,,-124.0,,-170.8,4853.0,,1206.9,,,,,,True,,True,False,,True,,
16029,147,189.0,,,,267.0,,89.3,280.0,,,,,42.0,,,,120.0,,-57.7,133.0,,,,,,,,False,,False,False,,,,
16031,544,1106.0,,,,1128.0,,405.5,1235.0,,,,,562.0,,,,584.0,,-138.5,691.0,,,,,,,,False,,True,False,,,,
16033,5,0.0,,,,98.0,,1.2,23.0,,,,,-5.0,,,,93.0,,-3.8,18.0,,,,,,,,False,,True,False,,,,
16035,395,1183.0,,,,430.0,,2565.5,667.0,,,,,788.0,,,,35.0,,2170.5,272.0,,,,,,,,True,,False,True,,,,
16037,79,91.0,,,,93.0,,51.3,164.0,,,,,12.0,,,,14.0,,-27.7,85.0,,,,,,,,False,,False,False,,,,
16039,564,560.0,,,,860.0,,321.7,709.0,,,,,-4.0,,,,296.0,,-242.3,145.0,,,,,,,,False,,False,False,,,,
16041,303,644.0,,,,557.0,,1469.7,569.0,,,,,341.0,,,,254.0,,1166.7,266.0,,,,,,,,True,,False,True,,,,
16043,231,378.0,,,,600.0,,80.9,611.0,,,,,147.0,,,,369.0,,-150.1,380.0,,,,,,,,False,,False,False,,,,
16045,608,1463.0,,,,724.0,,2495.2,1259.0,,,,,855.0,,,,116.0,,1887.2,651.0,,,,,,,,True,,False,True,,,,
16047,260,350.0,,,,504.0,,70.3,656.0,,,,,90.0,,,,244.0,,-189.7,396.0,,,,,,,,False,,False,False,,,,
16049,382,476.0,,,,788.0,,2779.2,750.0,,,,,94.0,,,,406.0,,2397.2,368.0,,,,,,,,False,,False,False,,,,
16051,737,714.0,,,,1404.0,,655.9,1260.0,,,,,-23.0,,,,667.0,,-81.1,523.0,,,,,,,,False,,False,False,,,,
16053,482,777.0,,,,1024.0,,213.0,964.0,,,,,295.0,,,,542.0,,-269.0,482.0,,,,,,,,False,,True,False,,,,
16055,7351,5229.0,,,,6510.0,,3830.4,6381.0,,3337.8,,,-2122.0,,,,-841.0,,-3520.6,-970.0,,-4013.2,,,,,,True,,False,True,,False,,
16057,700,784.0,,,,1395.0,,619.6,1164.0,,,,,84.0,,,,695.0,,-80.4,464.0,,,,,,,,False,,True,False,,,,
16059,61,91.0,,,,297.0,,33.2,262.0,,,,,30.0,,,,236.0,,-27.8,201.0,,,,,,,,False,,True,False,,,,
16061,168,133.0,,,,187.0,,90.5,200.0,,,,,-35.0,,,,19.0,,-77.5,32.0,,,,,,,,True,,False,True,,,,
16063,106,126.0,,,,150.0,,49.2,250.0,,,,,20.0,,,,44.0,,-56.8,144.0,,,,,,,,False,,False,False,,,,
16065,1627,2513.0,,,,1996.0,,1827.6,2399.0,,1277.7,,,886.0,,,,369.0,,200.6,772.0,,-349.3,,,,,,True,,True,True,,True,,
16067,422,763.0,,,,988.0,,309.2,1090.0,,,,,341.0,,,,566.0,,-112.8,668.0,,,,,,,,False,,True,False,,,,
16069,957,1666.0,,,,1826.0,,761.6,2036.0,,,,,709.0,,,,869.0,,-195.4,1079.0,,,,,,,,False,,True,False,,,,
16071,144,133.0,,,,129.0,,179.5,182.0,,,,,-11.0,,,,-15.0,,35.5,38.0,,,,,,,,False,,False,False,,,,
16073,281,728.0,,,,244.0,,1681.8,780.0,,,,,447.0,,,,-37.0,,1400.8,499.0,,,,,,,,True,,False,False,,,,
16075,615,1022.0,,,,814.0,,764.8,1111.0,,,,,407.0,,,,199.0,,149.8,496.0,,,,,,,,True,,True,False,,,,
16077,109,161.0,,,,291.0,,168.0,303.0,,,,,52.0,,,,182.0,,59.0,194.0,,,,,,,,False,,False,False,,,,
16079,417,315.0,,,,590.0,,205.1,550.0,,,,,-102.0,,,,173.0,,-211.9,133.0,,,,,,,,False,,False,False,,,,
16081,338,476.0,,,,406.0,,107.0,541.0,,,,,138.0,,,,68.0,,-231.0,203.0,,,,,,,,True,,False,False,,,,
16083,1702,3031.0,,,,3027.0,,812.3,3718.0,,3089.7,,,1329.0,,,,1325.0,,-889.7,2016.0,,1387.7,,,,,,True,,True,False,,False,,
16085,367,210.0,,,,330.0,,53.2,376.0,,,,,-157.0,,,,-37.0,,-313.8,9.0,,,,,,,,True,,False,True,,,,
16087,328,595.0,,,,342.0,,504.8,552.0,,,,,267.0,,,,14.0,,176.8,224.0,,,,,,,,True,,True,True,,,,
17001,2603,2807.0,,,,2837.0,,1540.0,3066.0,,3565.1,,,204.0,,,,234.0,,-1063.0,463.0,,962.1,,,,,,False,,False,False,,False,,
17003,132,84.0,,,,163.0,,56.2,190.0,,,,,-48.0,,,,31.0,,-75.8,58.0,,,,,,,,True,,False,False,,,,
17005,686,931.0,,,,758.0,,195.7,838.0,,,,,245.0,,,,72.0,,-490.3,152.0,,,,,,,,True,,False,True,,,,
17007,1642,2800.0,,,,2317.0,,946.8,3099.0,,1149.6,,,1158.0,,,,675.0,,-695.2,1457.0,,-492.4,,,,,,True,,True,False,,True,,
17009,285,343.0,,,,337.0,,278.5,308.0,,,,,58.0,,,,52.0,,-6.5,23.0,,,,,,,,True,,True,True,,,,
17011,899,1337.0,,,,1302.0,,465.4,1444.0,,,,,438.0,,,,403.0,,-433.6,545.0,,,,,,,,True,,True,False,,,,
17013,207,161.0,,,,198.0,,233.5,244.0,,,,,-46.0,,,,-9.0,,26.5,37.0,,,,,,,,True,,True,True,,,,
17015,359,679.0,,,,611.0,,77.1,612.0,,,,,320.0,,,,252.0,,-281.9,253.0,,,,,,,,True,,True,True,,,,
17017,784,623.0,,,,465.0,,550.4,591.0,,,,,-161.0,,,,-319.0,,-233.6,-193.0,,,,,,,,False,,False,False,,,,
17019,4602,4984.0,,,,7752.0,,2310.0,6345.0,,7490.9,,,382.0,,,,3150.0,,-2292.0,1743.0,,2888.9,,,,,,False,,False,False,,False,,
17021,1082,1141.0,,,,1706.0,,319.8,1264.0,,,,,59.0,,,,624.0,,-762.2,182.0,,,,,,,,False,,False,False,,,,
17023,665,665.0,,,,848.0,,211.7,694.0,,,,,0.0,,,,183.0,,-453.3,29.0,,,,,,,,False,,False,False,,,,
17025,468,847.0,,,,633.0,,656.3,628.0,,,,,379.0,,,,165.0,,188.3,160.0,,,,,,,,True,,True,True,,,,
17027,1700,2583.0,,,,1691.0,,1429.3,2364.0,,1160.7,,,883.0,,,,-9.0,,-270.7,664.0,,-539.3,,,,,,True,,True,True,,True,,
17029,1400,1666.0,,,,2936.0,,466.2,1814.0,,783.0,,,266.0,,,,1536.0,,-933.8,414.0,,-617.0,,,,,,False,,False,False,,False,,
17031,129803,171892.0,,,,169933.0,,101265.0,177297.0,,186346.2,,,42089.0,,,,40130.0,,-28538.0,47494.0,,56543.2,,,,,,True,,True,False,,False,,
17033,633,812.0,,,,948.0,,1951.3,954.0,,,,,179.0,,,,315.0,,1318.3,321.0,,,,,,,,False,,False,False,,,,
17035,460,385.0,,,,538.0,,219.9,421.0,,,,,-75.0,,,,78.0,,-240.1,-39.0,,,,,,,,False,,False,True,,,,
17037,2434,3150.0,,,,4101.0,,1028.0,3929.0,,1296.6,,,716.0,,,,1667.0,,-1406.0,1495.0,,-1137.4,,,,,,False,,False,False,,False,,
17039,525,287.0,,,,815.0,,137.1,445.0,,,,,-238.0,,,,290.0,,-387.9,-80.0,,,,,,,,False,,False,True,,,,
17041,639,812.0,,,,1063.0,,345.1,807.0,,,,,173.0,,,,424.0,,-293.9,168.0,,,,,,,,False,,False,True,,,,
17043,23878,30394.0,,,,30963.0,,20027.7,31652.0,,26667.4,,,6516.0,,,,7085.0,,-3850.3,7774.0,,2789.4,,,,,,False,,True,False,,True,,
17045,631,826.0,,,,1001.0,,196.7,788.0,,,,,195.0,,,,370.0,,-434.3,157.0,,,,,,,,False,,False,True,,,,
17047,236,196.0,,,,239.0,,588.8,253.0,,,,,-40.0,,,,3.0,,352.8,17.0,,,,,,,,True,,False,True,,,,
17049,1529,2590.0,,,,1663.0,,1309.2,2745.0,,,,,1061.0,,,,134.0,,-219.8,1216.0,,,,,,,,True,,True,False,,,,
17051,1187,2233.0,,,,1197.0,,741.8,1462.0,,,,,1046.0,,,,10.0,,-445.2,275.0,,,,,,,,True,,True,True,,,,
17053,637,700.0,,,,732.0,,361.8,613.0,,,,,63.0,,,,95.0,,-275.2,-24.0,,,,,,,,False,,False,True,,,,
17055,1782,1435.0,,,,1811.0,,441.1,1542.0,,,,,-347.0,,,,29.0,,-1340.9,-240.0,,,,,,,,True,,False,True,,,,
17057,1101,1554.0,,,,1591.0,,1033.2,1920.0,,,,,453.0,,,,490.0,,-67.8,819.0,,,,,,,,False,,True,False,,,,
17059,192,112.0,,,,168.0,,17.6,154.0,,,,,-80.0,,,,-24.0,,-174.4,-38.0,,,,,,,,True,,False,True,,,,
17061,431,630.0,,,,655.0,,217.8,576.0,,,,,199.0,,,,224.0,,-213.2,145.0,,,,,,,,False,,False,True,,,,
17063,1579,2464.0,,,,2367.0,,862.2,2311.0,,2005.0,,,885.0,,,,788.0,,-716.8,732.0,,426.0,,,,,,True,,True,True,,True,,
17065,326,238.0,,,,385.0,,87.1,293.0,,,,,-88.0,,,,59.0,,-238.9,-33.0,,,,,,,,True,,False,True,,,,
17067,520,553.0,,,,647.0,,127.7,653.0,,,,,33.0,,,,127.0,,-392.3,133.0,,,,,,,,False,,False,False,,,,
17069,148,259.0,,,,144.0,,352.8,184.0,,,,,111.0,,,,-4.0,,204.8,36.0,,,,,,,,True,,False,True,,,,
17071,164,266.0,,,,317.0,,38.7,303.0,,,,,102.0,,,,153.0,,-125.3,139.0,,,,,,,,False,,False,False,,,,
17073,1340,2702.0,,,,2053.0,,1664.5,2869.0,,3221.9,,,1362.0,,,,713.0,,324.5,1529.0,,1881.9,,,,,,True,,True,False,,False,,
17075,905,1393.0,,,,1246.0,,478.4,1404.0,,,,,488.0,,,,341.0,,-426.6,499.0,,,,,,,,True,,True,False,,,,
17077,1488,1617.0,,,,1944.0,,920.9,2140.0,,1131.8,,,129.0,,,,456.0,,-567.1,652.0,,-356.2,,,,,,False,,False,False,,False,,
17079,391,476.0,,,,504.0,,176.1,425.0,,,,,85.0,,,,113.0,,-214.9,34.0,,,,,,,,False,,False,True,,,,
17081,1541,1624.0,,,,1751.0,,665.1,1787.0,,,,,83.0,,,,210.0,,-875.9,246.0,,,,,,,,False,,False,False,,,,
17083,963,1001.0,,,,844.0,,450.6,1140.0,,,,,38.0,,,,-119.0,,-512.4,177.0,,,,,,,,False,,False,False,,,,
17085,413,749.0,,,,783.0,,145.7,878.0,,,,,336.0,,,,370.0,,-267.3,465.0,,,,,,,,False,,True,False,,,,
17087,498,455.0,,,,492.0,,234.0,599.0,,,,,-43.0,,,,-6.0,,-264.0,101.0,,,,,,,,True,,False,False,,,,
17089,14000,18627.0,,,,19828.0,,7535.8,20125.0,,12030.7,,,4627.0,,,,5828.0,,-6464.2,6125.0,,-1969.3,,,,,,False,,False,False,,True,,
17091,2853,7084.0,,,,5082.0,,2414.9,7436.0,,4962.3,,,4231.0,,,,2229.0,,-438.1,4583.0,,2109.3,,,,,,True,,True,False,,True,,
17093,3349,4550.0,,,,4516.0,,1636.8,4999.0,,4814.2,,,1201.0,,,,1167.0,,-1712.2,1650.0,,1465.2,,,,,,True,,False,False,,False,,
17095,1779,2051.0,,,,2398.0,,1836.7,2152.0,,1758.9,,,272.0,,,,619.0,,57.7,373.0,,-20.1,,,,,,False,,True,False,,True,,
17097,15989,21028.0,,,,27930.0,,5897.9,23553.0,,25236.1,,,5039.0,,,,11941.0,,-10091.1,7564.0,,9247.1,,,,,,False,,False,False,,False,,
17099,3287,4137.0,,,,4793.0,,1387.8,4900.0,,2860.5,,,850.0,,,,1506.0,,-1899.2,1613.0,,-426.5,,,,,,False,,False,False,,True,,
17101,1125,1547.0,,,,880.0,,4132.5,1018.0,,,,,422.0,,,,-245.0,,3007.5,-107.0,,,,,,,,True,,False,True,,,,
17103,1029,2408.0,,,,1655.0,,567.9,2518.0,,,,,1379.0,,,,626.0,,-461.1,1489.0,,,,,,,,True,,True,False,,,,
17105,1374,1792.0,,,,1709.0,,529.2,2025.0,,,,,418.0,,,,335.0,,-844.8,651.0,,,,,,,,True,,False,False,,,,
17107,1380,1974.0,,,,1318.0,,744.0,2017.0,,,,,594.0,,,,-62.0,,-636.0,637.0,,,,,,,,True,,False,False,,,,
17109,545,805.0,,,,1115.0,,329.5,1062.0,,,,,260.0,,,,570.0,,-215.5,517.0,,,,,,,,False,,True,False,,,,
17111,7213,9751.0,,,,11353.0,,2469.4,11138.0,,8792.5,,,2538.0,,,,4140.0,,-4743.6,3925.0,,1579.5,,,,,,False,,False,False,,True,,
17113,4793,5418.0,,,,6236.0,,2043.3,5962.0,,6137.5,,,625.0,,,,1443.0,,-2749.7,1169.0,,1344.5,,,,,,False,,False,False,,False,,
17115,2316,3920.0,,,,4572.0,,1418.6,4103.0,,1575.1,,,1604.0,,,,2256.0,,-897.4,1787.0,,-740.9,,,,,,False,,True,False,,True,,
17117,1611,2170.0,,,,1956.0,,1656.8,2318.0,,,,,559.0,,,,345.0,,45.8,707.0,,,,,,,,True,,True,False,,,,
17119,9788,10899.0,,,,11316.0,,5622.1,12429.0,,13548.1,,,1111.0,,,,1528.0,,-4165.9,2641.0,,3760.1,,,,,,False,,False,False,,False,,
17121,1483,1981.0,,,,1906.0,,1195.5,2249.0,,1464.6,,,498.0,,,,423.0,,-287.5,766.0,,-18.4,,,,,,True,,True,False,,True,,
17123,254,504.0,,,,434.0,,1099.7,659.0,,,,,250.0,,,,180.0,,845.7,405.0,,,,,,,,True,,False,False,,,,
17125,447,700.0,,,,597.0,,1494.6,679.0,,,,,253.0,,,,150.0,,1047.6,232.0,,,,,,,,True,,False,True,,,,
17127,427,1001.0,,,,651.0,,2986.4,751.0,,,,,574.0,,,,224.0,,2559.4,324.0,,,,,,,,True,,False,True,,,,
17129,401,469.0,,,,436.0,,345.6,506.0,,,,,68.0,,,,35.0,,-55.4,105.0,,,,,,,,True,,True,False,,,,
17131,429,567.0,,,,589.0,,163.2,699.0,,,,,138.0,,,,160.0,,-265.8,270.0,,,,,,,,False,,False,False,,,,
17133,1473,2184.0,,,,1137.0,,913.5,1883.0,,,,,711.0,,,,-336.0,,-559.5,410.0,,,,,,,,True,,True,True,,,,
17135,1865,777.0,,,,1602.0,,399.4,1091.0,,,,,-1088.0,,,,-263.0,,-1465.6,-774.0,,,,,,,,True,,False,True,,,,
17137,1051,1848.0,,,,1506.0,,804.2,1725.0,,,,,797.0,,,,455.0,,-246.8,674.0,,,,,,,,True,,True,True,,,,
17139,475,595.0,,,,796.0,,480.2,640.0,,,,,120.0,,,,321.0,,5.2,165.0,,,,,,,,False,,True,False,,,,
17141,1756,2002.0,,,,1971.0,,727.3,2321.0,,3103.3,,,246.0,,,,215.0,,-1028.7,565.0,,1347.3,,,,,,True,,False,False,,False,,
17143,5863,7203.0,,,,7157.0,,4100.1,9391.0,,9103.8,,,1340.0,,,,1294.0,,-1762.9,3528.0,,3240.8,,,,,,True,,False,False,,False,,
17145,1532,1281.0,,,,1093.0,,1324.8,1089.0,,,,,-251.0,,,,-439.0,,-207.2,-443.0,,,,,,,,False,,True,False,,,,
17147,387,560.0,,,,745.0,,153.7,560.0,,,,,173.0,,,,358.0,,-233.3,173.0,,,,,,,,False,,False,False,,,,
17149,532,609.0,,,,554.0,,106.2,614.0,,,,,77.0,,,,22.0,,-425.8,82.0,,,,,,,,True,,False,False,,,,
17151,142,210.0,,,,136.0,,171.5,180.0,,,,,68.0,,,,-6.0,,29.5,38.0,,,,,,,,True,,True,True,,,,
17153,198,287.0,,,,129.0,,486.4,269.0,,,,,89.0,,,,-69.0,,288.4,71.0,,,,,,,,True,,False,True,,,,
17155,104,154.0,,,,244.0,,604.6,264.0,,,,,50.0,,,,140.0,,500.6,160.0,,,,,,,,False,,False,False,,,,
17157,1451,1750.0,,,,1580.0,,1404.2,1617.0,,,,,299.0,,,,129.0,,-46.8,166.0,,,,,,,,True,,True,True,,,,
17159,771,875.0,,,,810.0,,1225.3,803.0,,,,,104.0,,,,39.0,,454.3,32.0,,,,,,,,True,,False,True,,,,
17161,3285,5166.0,,,,6400.0,,2375.2,6941.0,,15795.2,,,1881.0,,,,3115.0,,-909.8,3656.0,,12510.2,,,,,,False,,True,False,,False,,
17163,8758,10542.0,,,,9358.0,,8299.7,11898.0,,11626.3,,,1784.0,,,,600.0,,-458.3,3140.0,,2868.3,,,,,,True,,True,False,,False,,
17165,898,658.0,,,,1180.0,,514.2,926.0,,,,,-240.0,,,,282.0,,-383.8,28.0,,,,,,,,False,,False,True,,,,
17167,4368,7910.0,,,,7537.0,,2972.4,7913.0,,7407.2,,,3542.0,,,,3169.0,,-1395.6,3545.0,,3039.2,,,,,,True,,True,False,,True,,
17169,349,280.0,,,,347.0,,890.0,314.0,,,,,-69.0,,,,-2.0,,541.0,-35.0,,,,,,,,True,,False,True,,,,
17171,143,140.0,,,,125.0,,41.6,205.0,,,,,-3.0,,,,-18.0,,-101.4,62.0,,,,,,,,False,,False,False,,,,
17173,593,1323.0,,,,1171.0,,559.9,1141.0,,,,,730.0,,,,578.0,,-33.1,548.0,,,,,,,,True,,True,True,,,,
17175,232,483.0,,,,200.0,,396.6,398.0,,,,,251.0,,,,-32.0,,164.6,166.0,,,,,,,,True,,True,True,,,,
17177,1062,1393.0,,,,1840.0,,253.7,1678.0,,1177.6,,,331.0,,,,778.0,,-808.3,616.0,,115.6,,,,,,False,,False,False,,True,,
17179,5115,7105.0,,,,5977.0,,5340.8,8068.0,,8244.1,,,1990.0,,,,862.0,,225.8,2953.0,,3129.1,,,,,,True,,True,False,,False,,
17181,789,595.0,,,,736.0,,1476.2,704.0,,,,,-194.0,,,,-53.0,,687.2,-85.0,,,,,,,,True,,False,True,,,,
17183,3550,3633.0,,,,4168.0,,2047.1,3891.0,,1930.6,,,83.0,,,,618.0,,-1502.9,341.0,,-1619.4,,,,,,False,,False,False,,False,,
17185,629,581.0,,,,643.0,,600.4,492.0,,,,,-48.0,,,,14.0,,-28.6,-137.0,,,,,,,,True,,True,False,,,,
17187,506,938.0,,,,743.0,,417.8,828.0,,,,,432.0,,,,237.0,,-88.2,322.0,,,,,,,,True,,True,True,,,,
17189,756,805.0,,,,565.0,,379.0,762.0,,,,,49.0,,,,-191.0,,-377.0,6.0,,,,,,,,False,,False,True,,,,
17191,606,665.0,,,,880.0,,295.9,705.0,,,,,59.0,,,,274.0,,-310.1,99.0,,,,,,,,False,,False,False,,,,
17193,711,686.0,,,,610.0,,1333.6,629.0,,,,,-25.0,,,,-101.0,,622.6,-82.0,,,,,,,,False,,False,False,,,,
17195,1517,2408.0,,,,2464.0,,651.8,2716.0,,1268.5,,,891.0,,,,947.0,,-865.2,1199.0,,-248.5,,,,,,False,,True,False,,True,,
17197,19416,27671.0,,,,25628.0,,14449.4,27362.0,,13407.5,,,8255.0,,,,6212.0,,-4966.6,7946.0,,-6008.5,,,,,,True,,True,True,,True,,
17199,2562,2667.0,,,,3133.0,,1171.2,2886.0,,2070.1,,,105.0,,,,571.0,,-1390.8,324.0,,-491.9,,,,,,False,,False,False,,False,,
17201,7414,11249.0,,,,12301.0,,3461.4,14623.0,,7686.5,,,3835.0,,,,4887.0,,-3952.6,7209.0,,272.5,,,,,,False,,False,False,,True,,
17203,1435,1652.0,,,,1535.0,,1492.2,2133.0,,,,,217.0,,,,100.0,,57.2,698.0,,,,,,,,True,,True,False,,,,
18001,1206,1148.0,,,,1788.0,,550.9,1607.0,,,,,-58.0,,,,582.0,,-655.1,401.0,,,,,,,,False,,False,False,,,,
18003,12792,16485.0,,,,16738.0,,10389.3,17747.0,,22374.4,,,3693.0,,,,3946.0,,-2402.7,4955.0,,9582.4,,,,,,False,,True,False,,False,,
18005,2833,3640.0,,,,2975.0,,4457.3,3708.0,,3747.3,,,807.0,,,,142.0,,1624.3,875.0,,914.3,,,,,,True,,False,False,,False,,
18007,474,476.0,,,,325.0,,334.7,411.0,,,,,2.0,,,,-149.0,,-139.3,-63.0,,,,,,,,False,,False,False,,,,
18009,499,623.0,,,,616.0,,1514.6,537.0,,,,,124.0,,,,117.0,,1015.6,38.0,,,,,,,,True,,False,True,,,,
18011,2726,2219.0,,,,2317.0,,1871.1,2844.0,,3195.2,,,-507.0,,,,-409.0,,-854.9,118.0,,469.2,,,,,,True,,False,True,,True,,
18013,491,392.0,,,,511.0,,182.6,559.0,,,,,-99.0,,,,20.0,,-308.4,68.0,,,,,,,,True,,False,True,,,,
18015,784,644.0,,,,782.0,,561.9,737.0,,,,,-140.0,,,,-2.0,,-222.1,-47.0,,,,,,,,True,,False,True,,,,
18017,1627,1218.0,,,,1838.0,,727.3,1384.0,,966.0,,,-409.0,,,,211.0,,-899.7,-243.0,,-661.0,,,,,,True,,False,True,,False,,
18019,4789,3983.0,,,,4178.0,,4243.0,4270.0,,5423.5,,,-806.0,,,,-611.0,,-546.0,-519.0,,634.5,,,,,,True,,True,True,,True,,
18021,855,1652.0,,,,1475.0,,3479.6,1675.0,,,,,797.0,,,,620.0,,2624.6,820.0,,,,,,,,True,,False,False,,,,
18023,1768,1351.0,,,,1455.0,,1377.5,1518.0,,,,,-417.0,,,,-313.0,,-390.5,-250.0,,,,,,,,True,,True,True,,,,
18025,433,336.0,,,,337.0,,524.8,429.0,,,,,-97.0,,,,-96.0,,91.8,-4.0,,,,,,,,True,,True,True,,,,
18027,958,1666.0,,,,1498.0,,4727.5,1928.0,,,,,708.0,,,,540.0,,3769.5,970.0,,,,,,,,True,,False,False,,,,
18029,2209,2359.0,,,,1691.0,,2199.6,2374.0,,,,,150.0,,,,-518.0,,-9.4,165.0,,,,,,,,False,,True,False,,,,
18031,1056,1190.0,,,,1056.0,,296.3,1260.0,,,,,134.0,,,,0.0,,-759.7,204.0,,,,,,,,True,,False,False,,,,
18033,1496,1533.0,,,,2099.0,,1103.7,1955.0,,,,,37.0,,,,603.0,,-392.3,459.0,,,,,,,,False,,False,False,,,,
18035,3652,3339.0,,,,5200.0,,5549.8,3942.0,,2553.8,,,-313.0,,,,1548.0,,1897.8,290.0,,-1098.2,,,,,,False,,False,True,,False,,
18037,2939,1533.0,,,,1548.0,,810.7,1865.0,,586.0,,,-1406.0,,,,-1391.0,,-2128.3,-1074.0,,-2353.0,,,,,,True,,False,True,,False,,
18039,6229,12278.0,,,,10918.0,,4756.1,13766.0,,12354.3,,,6049.0,,,,4689.0,,-1472.9,7537.0,,6125.3,,,,,,True,,True,False,,False,,
18041,859,1127.0,,,,1179.0,,917.5,1217.0,,,,,268.0,,,,320.0,,58.5,358.0,,,,,,,,False,,True,False,,,,
18043,2773,2639.0,,,,2515.0,,1560.3,2630.0,,3383.6,,,-134.0,,,,-258.0,,-1212.7,-143.0,,610.6,,,,,,False,,False,False,,False,,
18045,958,777.0,,,,827.0,,597.2,858.0,,,,,-181.0,,,,-131.0,,-360.8,-100.0,,,,,,,,True,,False,True,,,,
18047,685,861.0,,,,815.0,,1202.8,959.0,,,,,176.0,,,,130.0,,517.8,274.0,,,,,,,,True,,False,False,,,,
18049,710,721.0,,,,995.0,,369.1,862.0,,,,,11.0,,,,285.0,,-340.9,152.0,,,,,,,,False,,False,False,,,,
18051,1568,2044.0,,,,1271.0,,1891.9,2034.0,,,,,476.0,,,,-297.0,,323.9,466.0,,,,,,,,True,,True,True,,,,
18053,2896,3052.0,,,,3014.0,,6009.8,3484.0,,4248.1,,,156.0,,,,118.0,,3113.8,588.0,,1352.1,,,,,,True,,False,False,,False,,
18055,1239,987.0,,,,1473.0,,735.7,1253.0,,,,,-252.0,,,,234.0,,-503.3,14.0,,,,,,,,True,,False,True,,,,
18057,14348,13587.0,,,,10991.0,,10779.5,14358.0,,21497.4,,,-761.0,,,,-3357.0,,-3568.5,10.0,,7149.4,,,,,,False,,False,True,,False,,
18059,3545,3108.0,,,,2830.0,,1617.6,3622.0,,2348.3,,,-437.0,,,,-715.0,,-1927.4,77.0,,-1196.7,,,,,,False,,False,True,,False,,
18061,1761,1344.0,,,,1173.0,,1274.9,1606.0,,,,,-417.0,,,,-588.0,,-486.1,-155.0,,,,,,,,False,,False,True,,,,
18063,7277,6839.0,,,,6071.0,,11748.3,7681.0,,10814.1,,,-438.0,,,,-1206.0,,4471.3,404.0,,3537.1,,,,,,False,,False,True,,False,,
18065,2321,2030.0,,,,2522.0,,2244.7,2207.0,,2022.5,,,-291.0,,,,201.0,,-76.3,-114.0,,-298.5,,,,,,True,,True,True,,False,,
18067,4131,4116.0,,,,3958.0,,24569.4,4598.0,,5716.8,,,-15.0,,,,-173.0,,20438.4,467.0,,1585.8,,,,,,False,,False,False,,False,,
18069,1471,1862.0,,,,1765.0,,2148.0,2086.0,,,,,391.0,,,,294.0,,677.0,615.0,,,,,,,,True,,False,False,,,,
18071,1825,2471.0,,,,1800.0,,2682.0,2626.0,,,,,646.0,,,,-25.0,,857.0,801.0,,,,,,,,True,,False,False,,,,
18073,1271,1393.0,,,,1509.0,,1340.8,1624.0,,,,,122.0,,,,238.0,,69.8,353.0,,,,,,,,False,,True,False,,,,
18075,587,798.0,,,,1008.0,,935.7,1043.0,,,,,211.0,,,,421.0,,348.7,456.0,,,,,,,,False,,False,False,,,,
18077,1215,1316.0,,,,1259.0,,2559.4,1583.0,,,,,101.0,,,,44.0,,1344.4,368.0,,,,,,,,True,,False,False,,,,
18079,981,1099.0,,,,1138.0,,802.8,1176.0,,,,,118.0,,,,157.0,,-178.2,195.0,,,,,,,,False,,False,False,,,,
