,mean_rank
CU-select,4.8
USC-SI_kJalpha,5.1
LANL-GrowthRate,5.3
Covid19Sim-Simulator,5.9
COVIDhub-baseline,6.3
UCLA-SuEIR,6.9
JHU_IDD-CovidSP,7.2
IowaStateLW-STEM,7.3
JHUAPL-Bucky,7.8
Wadhwani_AI-BayesOpt,8.1
CovidAnalytics-DELPHI,8.5
Karlen-pypm,8.8
JCB-PRM,8.9
