,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,3141,74.2,21.0,253.3,0.0,7.0,57.0,5860.0
OneQuietNight-ML,3135,80.9,24.0,238.2,0.0,8.0,64.0,6356.0
CEID-Walk,3141,91.4,25.7,288.7,0.0,8.7,74.3,7723.1
COVIDhub-baseline,3141,91.9,26.0,296.7,0.0,9.0,74.0,7406.0
LNQ-ens1,3140,92.9,22.7,321.6,0.0,6.8,67.4,10032.6
LANL-GrowthRate,3110,95.3,24.0,366.8,0.0,8.0,67.0,11129.0
IowaStateLW-STEM,3103,97.8,30.0,318.5,0.0,11.0,80.0,6855.0
OliverWyman-Navigator,3057,101.8,32.0,302.7,0.0,11.0,91.0,8740.0
UChicagoCHATTOPADHYAY-UnIT,3093,111.7,39.6,451.3,0.0,20.3,84.5,16259.2
FAIR-NRAR,3137,116.8,24.1,565.9,0.0,7.7,71.1,22263.1
PandemicCentral-USCounty,3121,122.7,24.0,672.9,0.0,7.9,69.7,28037.3
UpstateSU-GRU,2077,135.8,27.6,632.0,0.0,9.6,78.4,26893.3
JHUAPL-Bucky,3141,138.1,34.1,541.3,0.0,10.6,101.8,19683.4
Google_Harvard-CPF,3140,139.9,36.1,557.1,0.0,12.7,96.7,20217.7
JHU_IDD-CovidSP,3141,177.4,33.2,723.0,0.0,9.2,111.4,22226.3
CU-select,3006,188.8,32.0,964.6,0.0,10.0,113.0,31517.0
UVA-Ensemble,3131,369.3,33.1,6610.4,0.0,10.2,107.8,354166.7
