,count,mean,median,std,min,25%,75%,max
OneQuietNight-ML,3135,322.5,86.0,1427.9,0.0,31.0,225.0,54225.0
COVIDhub-ensemble,3141,333.8,77.0,1346.1,0.0,25.0,230.0,41789.0
LNQ-ens1,3140,368.9,79.7,1691.1,0.0,24.9,230.3,44938.4
COVIDhub-baseline,3141,405.1,107.0,1393.0,0.0,32.0,298.0,42934.0
PandemicCentral-USCounty,3074,458.5,108.2,1929.1,0.0,37.9,296.5,73298.4
FAIR-NRAR,3137,477.3,103.5,1801.5,0.0,32.9,326.2,56587.3
JHU_IDD-CovidSP,3141,497.0,118.7,2432.8,0.0,33.6,342.3,107077.6
IowaStateLW-STEM,3103,499.6,127.0,2012.0,0.0,42.0,363.0,78713.0
CU-select,3074,562.6,137.0,2654.1,0.0,45.0,378.0,82748.0
LANL-GrowthRate,3110,635.2,114.0,5012.6,0.0,39.0,345.0,190021.0
UVA-Ensemble,3131,999.0,151.8,8316.9,0.0,44.2,496.0,356641.3
JHUAPL-Bucky,3141,1177.2,197.2,7773.4,0.0,65.4,614.1,295253.6
Google_Harvard-CPF,3140,1985.9,129.6,33488.2,0.0,42.0,367.6,1534220.1
