,mean_rank
COVIDhub-ensemble,6.4
LNQ-ens1,7.4
OneQuietNight-ML,7.6
LANL-GrowthRate,8.2
FAIR-NRAR,8.2
COVIDhub-baseline,8.3
PandemicCentral-USCounty,8.3
CEID-Walk,8.4
UpstateSU-GRU,9.1
IowaStateLW-STEM,9.3
OliverWyman-Navigator,9.5
JHUAPL-Bucky,9.9
UVA-Ensemble,10.1
JHU_IDD-CovidSP,10.1
CU-select,10.5
Google_Harvard-CPF,10.6
UChicagoCHATTOPADHYAY-UnIT,11.1
