,mean_rank
LANL-GrowthRate,4.1
CU-select,5.0
IowaStateLW-STEM,5.6
COVIDhub-baseline,5.9
JHUAPL-Bucky,6.0
JHU_IDD-CovidSP,6.0
Covid19Sim-Simulator,6.3
UCLA-SuEIR,6.3
USC-SI_kJalpha,7.0
CovidAnalytics-DELPHI,7.7
JCB-PRM,8.0
Wadhwani_AI-BayesOpt,10.1
