,mean_rank
Covid19Sim-Simulator,3.9
COVIDhub-baseline,4.2
IowaStateLW-STEM,4.4
UCLA-SuEIR,4.6
OneQuietNight-ML,5.1
JCB-PRM,5.3
USC-SI_kJalpha,5.3
USACE-ERDC_SEIR,6.0
JHUAPL-Bucky,6.4
