,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,3141,1922712.2,5929.0,39815728.7,0.0,625.0,52900.0,1746320521.0
COVIDhub-baseline,3141,2103972.4,11449.0,38193231.8,0.0,1024.0,88804.0,1843328356.0
OneQuietNight-ML,3135,2142196.5,7396.0,58624926.9,0.0,961.0,50625.0,2940350625.0
LNQ-ens1,3140,2994954.2,6348.8,56949528.0,0.0,621.6,53048.8,2019457427.8
FAIR-NRAR,3137,3472171.6,10716.3,63873145.1,0.0,1080.8,106405.0,3202120318.7
PandemicCentral-USCounty,3074,3930405.0,11707.3,98805392.5,0.0,1432.8,87918.0,5372648297.5
IowaStateLW-STEM,3103,4296377.2,16129.0,114608143.0,0.0,1764.0,131769.0,6195736369.0
JHU_IDD-CovidSP,3141,6163612.4,14081.8,207597001.3,0.0,1130.0,117137.5,11465603183.0
CU-select,3074,7358509.0,18769.0,154777884.1,0.0,2025.0,142884.0,6847231504.0
LANL-GrowthRate,3110,25521706.1,12996.0,732041576.6,0.0,1521.0,119025.0,36107980441.0
JHUAPL-Bucky,3141,61792511.3,38882.5,1745561054.6,0.0,4280.9,377112.3,87174687901.5
UVA-Ensemble,3131,70147295.3,23030.7,2391516205.8,0.0,1952.9,246017.3,127193047900.1
Google_Harvard-CPF,3140,1125044954.7,16805.6,43290241510.9,0.0,1764.4,135122.3,2353831391955.0
