,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,20060012.9,2038729.2,62564649.8,5468.2,181568.1,9801432.5,376141317.2
COVIDhub-ensemble,51,21975018.5,5531904.0,40614038.0,676.0,339316.0,24636674.5,232135696.0
CEID-Walk,51,23770550.1,5155510.8,40154806.5,1478.8,734105.4,34741816.0,229353396.6
COVIDhub-baseline,51,23822924.2,6250000.0,38376715.3,576.0,490025.0,30393098.5,206640625.0
OneQuietNight-ML,51,26810776.2,6255001.0,64753222.5,49.0,922866.5,22716964.0,439405444.0
USC-SI_kJalpha,51,28118929.7,2362369.0,85168272.3,1225.0,95592.5,17843530.0,442765764.0
IowaStateLW-STEM,49,30505399.0,7263025.0,60333718.2,0.0,717413.0,32984964.0,350850361.0
UCLA-SuEIR,51,33035638.3,5155161.5,54722891.1,526.4,724138.2,44872557.6,281801313.4
UChicagoCHATTOPADHYAY-UnIT,51,38134165.9,7547822.1,114377749.0,32087.6,1169813.0,28911010.2,791891117.1
Microsoft-DeepSTIA,50,38415212.5,7036610.6,101145680.5,302.1,352730.6,25780784.6,527264824.6
OliverWyman-Navigator,51,39107537.2,7896100.0,88248216.1,10000.0,519426.5,39543793.0,535274496.0
Karlen-pypm,51,45830723.8,2893060.8,119731540.0,148.8,386155.3,34860197.6,765180711.6
BPagano-RtDriven,51,47490564.0,4461811.3,115106637.7,1918.4,698484.1,39384147.9,649668730.0
LANL-GrowthRate,51,53922726.9,3334276.0,184091223.7,81.0,428413.6,21444956.1,1262594089.0
JHU_CSSE-DECOM,49,60953254.9,15374241.0,143712049.9,784.0,685356.5,58935220.0,876278404.0
RobertWalraven-ESG,51,62460035.7,11205823.2,170085525.4,11567.0,948866.0,41300299.9,1141962118.0
Google_Harvard-CPF,51,63605055.8,5074530.6,274111567.9,3.0,384544.0,25432386.3,1950492019.1
LNQ-ens1,51,66791428.5,13764360.8,130885188.8,18208.2,868376.7,66479409.1,698512035.2
JHUAPL-Bucky,51,72543760.3,4879549.8,199588565.7,88.9,160959.7,18942067.2,938585977.6
Geneva-DetGrowth,51,78639600.6,10323907.0,199657990.4,13425.7,1689903.1,46635543.6,1202647985.8
UCSB-ACTS,51,81562021.7,3679862.9,339767818.2,1006.2,843743.6,18157819.2,2325017714.9
UMich-RidgeTfReg,50,118366308.5,11894186.8,386325334.7,615.2,1279002.2,49896274.1,2488425514.9
MOBS-GLEAM_COVID,50,148070986.6,2334720.1,811765581.5,235.3,269195.9,15030447.4,5769850865.0
IEM_MED-CovidProject,51,153496492.0,20905791.1,519648439.9,6415.2,1048953.2,34136990.2,3438003641.3
TTU-squider,51,235345273.5,24542036.7,704002498.8,1550.5,2006857.7,129829534.1,4433717502.6
CU-select,51,245253631.6,11316496.0,909269663.4,4.0,1964090.0,118530886.5,6208179264.0
JHU_IDD-CovidSP,51,393887789.7,36730388.3,1489583033.8,8845.3,2615524.1,194188017.7,9834274920.3
JHU_UNC_GAS-StatMechPool,51,429260944.8,2064969.0,2733092569.0,650.2,106397.0,11786850.1,19497374689.0
CovidAnalytics-DELPHI,51,537574792.3,41460721.0,2421657008.4,4.0,3332756.5,108964004.5,17046174721.0
DDS-NBDS,51,770343771.2,15056805.7,3704607409.8,392.3,1043784.6,136662862.8,26235569290.0
UVA-Ensemble,51,2899278380.6,14214911.5,19195685069.0,3768.0,1035727.2,97519095.4,137224322753.2
