,mean_rank
OneQuietNight-ML,6.8
COVIDhub-baseline,6.8
CEID-Walk,7.0
OliverWyman-Navigator,7.6
COVIDhub-ensemble,8.0
LNQ-ens1,8.4
IowaStateLW-STEM,8.7
UVA-Ensemble,8.8
UChicagoCHATTOPADHYAY-UnIT,9.0
JHUAPL-Bucky,9.2
FAIR-NRAR,9.4
PandemicCentral-USCounty,9.7
UpstateSU-GRU,10.7
LANL-GrowthRate,10.7
Google_Harvard-CPF,10.8
CU-select,10.9
JHU_IDD-CovidSP,11.6
MITCovAlliance-SIR,17.0
