,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1795,1880.7,1913.7,1917.9,85.7,118.7,122.9,False,False
Argentina,23581,15775.9,14886.5,17784.7,-7805.1,-8694.5,-5796.3,False,True
Australia,898,1175.3,1151.5,1179.0,277.3,253.5,281.0,True,False
Austria,852,759.4,787.8,793.8,-92.6,-64.2,-58.2,True,True
Bangladesh,5500,5888.4,5306.1,9274.4,388.4,-193.9,3774.4,True,False
Belarus,885,861.4,785.2,691.9,-23.6,-99.8,-193.1,False,False
Belgium,10175,10355.4,10356.5,11476.9,180.4,181.5,1301.9,False,False
Bolivia,8292,7601.6,6818.8,6150.9,-690.4,-1473.2,-2141.1,False,False
Brazil,150198,162003.4,157286.3,164470.3,11805.4,7088.3,14272.3,True,False
Bulgaria,891,867.3,818.2,795.1,-23.7,-72.8,-95.9,False,False
Canada,9661,9427.6,9385.5,9641.4,-233.4,-275.5,-19.6,False,True
Chile,13272,13594.9,12888.3,12681.3,322.9,-383.7,-590.7,False,False
Colombia,27660,32532.0,28476.5,34745.6,4872.0,816.5,7085.6,True,False
Croatia,317,205.3,227.4,186.4,-111.7,-89.6,-130.6,True,False
Cuba,123,111.6,121.6,90.0,-11.4,-1.4,-33.0,True,False
Cyprus,25,20.0,24.5,22.1,-5.0,-0.5,-2.9,True,True
Czechia,948,514.9,516.2,400.6,-433.1,-431.8,-547.4,True,False
Denmark,667,628.9,666.8,721.3,-38.1,-0.2,54.3,True,False
Dominican Republic,2167,2348.7,2303.6,2992.5,181.7,136.6,825.5,True,False
Ecuador,12188,7955.7,7333.5,20760.8,-4232.3,-4854.5,8572.8,False,False
Egypt,6040,5961.4,5740.8,5684.9,-78.6,-299.2,-355.1,False,False
Estonia,68,63.0,68.1,64.5,-5.0,0.1,-3.5,True,True
Finland,346,340.9,354.9,372.3,-5.1,8.9,26.3,False,False
France,32601,31258.6,31345.7,33006.6,-1342.4,-1255.3,405.6,True,True
Germany,9620,9549.3,9703.4,10003.7,-70.7,83.4,383.7,False,False
Greece,436,338.0,371.6,288.2,-98.0,-64.4,-147.8,True,False
Honduras,2504,2195.7,2260.2,1741.7,-308.3,-243.8,-762.3,True,False
Hungary,933,647.3,659.1,700.4,-285.7,-273.9,-232.6,True,True
Iceland,10,10.0,11.6,10.6,0.0,1.6,0.6,False,False
Indonesia,11765,10314.3,10123.6,9513.6,-1450.7,-1641.4,-2251.4,False,False
Iran,28293,27527.6,26027.7,27231.2,-765.4,-2265.3,-1061.8,False,False
Ireland,1824,1797.6,1823.6,1841.6,-26.4,-0.4,17.6,True,True
Israel,1941,1855.7,1620.5,2074.3,-85.3,-320.5,133.3,False,False
Italy,36140,35718.1,36019.2,36402.4,-421.9,-120.8,262.4,True,True
Japan,1626,1770.9,1677.8,2264.8,144.9,51.8,638.8,True,False
Kuwait,655,611.0,639.4,694.9,-44.0,-15.6,39.9,True,True
Latvia,40,39.9,38.3,32.2,-0.1,-1.7,-7.8,False,False
Lithuania,103,104.6,100.3,80.5,1.6,-2.7,-22.5,False,False
Luxembourg,131,130.9,146.3,143.5,-0.1,15.3,12.5,False,False
Malaysia,155,125.0,134.7,123.8,-30.0,-20.3,-31.2,True,False
Malta,41,16.9,16.8,9.4,-24.1,-24.2,-31.6,False,False
Mexico,83642,86009.1,82206.7,96039.7,2367.1,-1435.3,12397.7,True,False
Moldova,1458,1241.7,1207.4,1331.5,-216.3,-250.6,-126.5,False,True
Morocco,2572,2465.1,2739.7,5298.1,-106.9,167.7,2726.1,False,False
Netherlands,6624,6437.6,6459.1,6823.0,-186.4,-164.9,199.0,True,False
Nigeria,1115,1187.1,1204.3,1319.5,72.1,89.3,204.5,False,False
Norway,275,284.6,293.4,261.8,9.6,18.4,-13.2,False,False
Pakistan,6570,6717.1,6812.5,6974.7,147.1,242.5,404.7,False,False
Panama,2482,2749.1,2536.4,2710.5,267.1,54.4,228.5,True,True
Peru,33223,36902.1,34736.3,47106.6,3679.1,1513.3,13883.6,True,False
Philippines,6238,5281.4,5666.1,11632.7,-956.6,-571.9,5394.7,True,False
Poland,2972,2489.9,2543.4,2589.7,-482.1,-428.6,-382.3,True,True
Portugal,2067,1919.4,1942.3,2136.6,-147.6,-124.7,69.6,True,True
Romania,5358,5198.9,5174.1,6808.2,-159.1,-183.9,1450.2,False,False
Russia,22331,21058.7,20378.7,21636.8,-1272.3,-1952.3,-694.2,False,True
Saudi Arabia,5018,5301.6,4835.5,5421.3,283.6,-182.5,403.3,True,False
Serbia,762,862.6,876.9,910.1,100.6,114.9,148.1,False,False
Slovakia,61,46.7,48.2,34.4,-14.3,-12.8,-26.6,True,False
Slovenia,167,144.7,150.2,164.6,-22.3,-16.8,-2.4,True,True
South Africa,17673,21424.7,19875.1,17874.9,3751.7,2202.1,201.9,True,True
South Korea,432,336.4,344.0,311.7,-95.6,-88.0,-120.3,True,False
Spain,32929,30353.4,29959.4,32844.9,-2575.6,-2969.6,-84.1,False,True
Sweden,5894,5995.1,5921.3,5940.7,101.1,27.3,46.7,True,True
Switzerland,2088,2069.6,2079.4,2081.0,-18.4,-8.6,-7.0,True,True
Turkey,8778,7129.0,7037.5,7110.5,-1649.0,-1740.5,-1667.5,False,False
Ukraine,5010,3773.6,4002.9,4332.9,-1236.4,-1007.1,-677.1,True,True
United Arab Emirates,443,450.4,431.8,397.5,7.4,-11.2,-45.5,False,False
United Kingdom,42850,41953.9,42076.9,57694.9,-896.1,-773.1,14844.9,True,False
