,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1795,1823.1,1868.1,1855.5,28.1,73.1,60.5,False,False
Argentina,23581,16668.7,15661.5,20471.6,-6912.3,-7919.5,-3109.4,False,True
Australia,898,1296.3,1110.4,1045.0,398.3,212.4,147.0,True,True
Austria,852,750.6,761.0,741.0,-101.4,-91.0,-111.0,True,False
Bangladesh,5500,5601.0,5530.0,6127.7,101.0,30.0,627.7,True,False
Belarus,885,881.0,874.7,1230.0,-4.0,-10.3,345.0,False,False
Belgium,10175,9970.1,10009.8,10083.8,-204.9,-165.2,-91.2,True,True
Bolivia,8292,7496.3,7024.0,7662.4,-795.7,-1268.0,-629.6,False,True
Brazil,150198,154928.3,152360.8,149895.6,4730.3,2162.8,-302.4,True,True
Bulgaria,891,982.0,957.1,1142.7,91.0,66.1,251.7,True,False
Canada,9661,9339.7,9390.1,9490.6,-321.3,-270.9,-170.4,True,True
Chile,13272,13282.3,13360.5,13640.3,10.3,88.5,368.3,False,False
China,4739,4768.9,4767.5,4775.4,29.9,28.5,36.4,True,False
Colombia,27660,31364.3,28714.8,33854.0,3704.3,1054.8,6194.0,True,False
Croatia,317,266.0,263.0,236.6,-51.0,-54.0,-80.4,False,False
Cuba,123,135.0,127.4,101.5,12.0,4.4,-21.5,True,False
Cyprus,25,25.9,24.7,20.2,0.9,-0.3,-4.8,True,False
Czechia,948,499.1,497.6,488.0,-448.9,-450.4,-460.0,False,False
Denmark,667,641.6,646.5,648.2,-25.4,-20.5,-18.8,True,True
Dominican Republic,2167,2641.6,2439.3,2121.9,474.6,272.3,-45.1,True,True
Ecuador,12188,7544.9,7395.4,19713.6,-4643.1,-4792.6,7525.6,False,False
Egypt,6040,6166.3,5956.5,6179.6,126.3,-83.5,139.6,True,False
Estonia,68,64.0,67.3,67.8,-4.0,-0.7,-0.2,True,True
Finland,346,340.9,345.6,342.1,-5.1,-0.4,-3.9,True,True
France,32601,31308.0,31496.2,32856.3,-1293.0,-1104.8,255.3,True,True
Germany,9620,9475.7,9535.2,9597.0,-144.3,-84.8,-23.0,True,True
Greece,436,390.9,394.5,362.2,-45.1,-41.5,-73.8,True,False
Honduras,2504,2730.7,2570.4,5319.8,226.7,66.4,2815.8,True,False
Hungary,933,672.6,662.2,642.1,-260.4,-270.8,-290.9,False,False
Iceland,10,10.0,11.0,10.6,0.0,1.0,0.6,False,False
India,108334,106482.3,106553.0,113324.0,-1851.7,-1781.0,4990.0,True,False
Indonesia,11765,11337.6,10986.8,12634.9,-427.4,-778.2,869.9,False,False
Iran,28293,26329.3,25635.5,25548.5,-1963.7,-2657.5,-2744.5,False,False
Ireland,1824,1777.0,1799.8,1826.9,-47.0,-24.2,2.9,True,True
Israel,1941,1504.7,1466.9,1753.2,-436.3,-474.1,-187.8,False,True
Italy,36140,35851.9,35913.1,36211.2,-288.1,-226.9,71.2,True,True
Japan,1626,1759.4,1751.6,2227.6,133.4,125.6,601.6,True,False
Kuwait,655,612.0,616.6,586.5,-43.0,-38.4,-68.5,True,False
Latvia,40,39.9,39.7,35.3,-0.1,-0.3,-4.7,False,False
Lithuania,103,86.0,92.3,92.7,-17.0,-10.7,-10.3,True,True
Luxembourg,131,124.0,134.2,133.3,-7.0,3.2,2.3,True,True
Malaysia,155,137.7,135.4,123.6,-17.3,-19.6,-31.4,False,False
Malta,41,23.7,25.8,12.8,-17.3,-15.2,-28.2,True,False
Mexico,83642,84072.3,83000.3,83805.2,430.3,-641.7,163.2,False,True
Moldova,1458,1407.9,1337.4,1494.4,-50.1,-120.6,36.4,False,True
Morocco,2572,2575.3,2533.8,3032.6,3.3,-38.2,460.6,False,False
Netherlands,6624,6398.4,6385.9,6790.0,-225.6,-238.1,166.0,False,True
Nigeria,1115,1270.7,1198.1,1096.3,155.7,83.1,-18.7,True,True
Norway,275,264.0,275.1,263.4,-11.0,0.1,-11.6,True,False
Pakistan,6570,6621.9,6598.5,6617.5,51.9,28.5,47.5,True,True
Panama,2482,2528.0,2420.0,2483.5,46.0,-62.0,1.5,False,True
Peru,33223,34932.7,33481.9,45579.8,1709.7,258.9,12356.8,True,False
Philippines,6238,5599.3,5886.9,6951.8,-638.7,-351.1,713.8,True,False
Poland,2972,2542.6,2521.1,2579.8,-429.4,-450.9,-392.2,False,True
Portugal,2067,1942.0,1928.9,2007.4,-125.0,-138.1,-59.6,False,True
Romania,5358,5423.0,5226.3,5548.4,65.0,-131.7,190.4,False,False
Russia,22331,21279.7,20711.3,21606.8,-1051.3,-1619.7,-724.2,False,True
Saudi Arabia,5018,5105.9,4852.1,4992.5,87.9,-165.9,-25.5,False,True
Serbia,762,787.1,823.2,764.3,25.1,61.2,2.3,False,True
Slovakia,61,56.4,52.2,34.7,-4.6,-8.8,-26.3,False,False
Slovenia,167,144.7,145.9,153.2,-22.3,-21.1,-13.8,True,True
South Africa,17673,19071.0,17971.0,17505.2,1398.0,298.0,-167.8,True,True
South Korea,432,394.3,390.4,323.5,-37.7,-41.6,-108.5,False,False
Spain,32929,31394.9,30735.0,33865.8,-1534.1,-2194.0,936.8,False,True
Sweden,5894,5903.0,5865.8,6351.5,9.0,-28.2,457.5,False,False
Switzerland,2088,2051.9,2056.9,2077.8,-36.1,-31.1,-10.2,True,True
Turkey,8778,8358.4,7613.9,7803.5,-419.6,-1164.1,-974.5,False,False
Ukraine,5010,4466.9,4547.9,4825.2,-543.1,-462.1,-184.8,True,True
United Arab Emirates,443,417.1,427.7,454.6,-25.9,-15.3,11.6,True,True
United Kingdom,42850,41902.3,42021.6,57879.8,-947.7,-828.4,15029.8,True,False
