,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1795,1930.9,1989.4,2160.5,135.9,194.4,365.5,False,False
Argentina,23581,13091.1,13871.5,17788.1,-10489.9,-9709.5,-5792.9,True,True
Australia,898,1127.9,1165.3,3019.1,229.9,267.3,2121.1,False,False
Austria,852,747.6,783.0,761.0,-104.4,-69.0,-91.0,True,True
Bangladesh,5500,5569.0,5020.0,7527.0,69.0,-480.0,2027.0,False,False
Belarus,885,764.1,758.7,850.6,-120.9,-126.3,-34.4,False,True
Belgium,10175,10111.1,10261.9,10680.7,-63.9,86.9,505.7,False,False
Bolivia,8292,7953.4,6976.5,8594.9,-338.6,-1315.5,302.9,False,True
Brazil,150198,162561.9,160324.6,169516.5,12363.9,10126.6,19318.5,True,False
Bulgaria,891,969.6,922.9,1210.2,78.6,31.9,319.2,True,False
Canada,9661,9364.6,9334.2,9313.8,-296.4,-326.8,-347.2,False,False
Chile,13272,14231.0,13610.2,14540.8,959.0,338.2,1268.8,True,False
Colombia,27660,32256.9,29099.2,30131.0,4596.9,1439.2,2471.0,True,True
Croatia,317,227.9,266.2,210.4,-89.1,-50.8,-106.6,True,False
Cuba,123,96.9,119.1,87.3,-26.1,-3.9,-35.7,True,False
Cyprus,25,19.0,24.9,19.3,-6.0,-0.1,-5.7,True,True
Czechia,948,443.1,503.1,628.5,-504.9,-444.9,-319.5,True,True
Denmark,667,634.7,686.8,689.3,-32.3,19.8,22.3,True,True
Dominican Republic,2167,2469.3,2264.9,3104.6,302.3,97.9,937.6,True,False
Ecuador,12188,7569.4,7302.0,23402.2,-4618.6,-4886.0,11214.2,False,False
Egypt,6040,6284.4,5807.9,6362.7,244.4,-232.1,322.7,True,False
Estonia,68,63.0,69.1,64.0,-5.0,1.1,-4.0,True,True
Finland,346,348.7,358.6,330.3,2.7,12.6,-15.7,False,False
France,32601,30849.6,31080.0,32906.6,-1751.4,-1521.0,305.6,True,True
Germany,9620,9627.1,9984.0,9681.4,7.1,364.0,61.4,False,False
Greece,436,247.4,288.2,222.4,-188.6,-147.8,-213.6,True,False
Honduras,2504,2540.1,2721.5,5379.8,36.1,217.5,2875.8,False,False
Hungary,933,646.3,662.0,596.0,-286.7,-271.0,-337.0,True,False
Iceland,10,10.0,12.1,10.5,0.0,2.1,0.5,False,False
Indonesia,11765,10036.4,10308.2,9973.5,-1728.6,-1456.8,-1791.5,True,False
Iran,28293,29383.3,26454.0,37389.5,1090.3,-1839.0,9096.5,False,False
Ireland,1824,1851.7,1840.0,2008.0,27.7,16.0,184.0,True,False
Israel,1941,1166.9,1191.6,2015.2,-774.1,-749.4,74.2,True,True
Italy,36140,35656.7,35821.0,37247.8,-483.3,-319.0,1107.8,True,False
Japan,1626,1348.1,1482.6,1072.3,-277.9,-143.4,-553.7,True,False
Kuwait,655,664.0,694.3,1028.2,9.0,39.3,373.2,False,False
Latvia,40,32.0,37.9,32.2,-8.0,-2.1,-7.8,True,True
