,count,mean,median,std,min,25%,75%,max
Baseline,51,38.2,11.4,63.7,0.0,5.6,40.4,307.9
YYG-ParamSearch,51,40.0,11.8,75.4,0.2,4.8,43.0,475.9
COVIDhub-ensemble,51,44.0,14.6,94.3,0.9,4.7,41.8,547.1
COVIDhub-baseline,51,46.6,13.0,80.8,0.0,6.0,43.0,350.0
LANL-GrowthRate,51,47.6,14.1,104.2,0.0,5.4,47.4,677.1
MOBS-GLEAM_COVID,50,74.0,27.6,128.8,1.0,6.1,73.8,770.2
CU-select,50,76.9,26.0,187.1,0.0,7.0,60.0,1121.0
UMass-MechBayes,51,82.6,28.0,183.5,0.0,6.5,76.0,1166.0
IHME-CurveFit,51,91.4,22.0,172.3,0.3,7.1,75.3,859.4
CovidAnalytics-DELPHI,51,142.1,33.0,449.1,0.0,6.5,103.5,3165.0
UCLA-SuEIR,51,152.8,31.5,659.9,0.4,8.3,63.3,4717.2
IowaStateLW-STEM,49,156.2,27.0,697.1,0.0,7.0,89.0,5009.0
UT-Mobility,51,169.5,12.1,913.3,0.0,3.4,31.5,6540.6
GT-DeepCOVID,47,329.7,62.1,1172.7,0.1,16.5,188.3,8323.2
