,count,mean,median,std,min,25%,75%,max
Baseline,51,5434.8,130.6,17472.5,0.0,31.2,1630.2,94776.0
YYG-ParamSearch,51,7171.9,140.3,32124.9,0.0,23.3,1849.2,226518.3
COVIDhub-baseline,51,8569.5,169.0,25723.3,0.0,36.0,1850.0,122500.0
COVIDhub-ensemble,51,10650.5,213.9,46813.8,0.8,21.9,1755.7,299293.0
LANL-GrowthRate,51,12904.6,197.5,64984.2,0.0,29.3,2292.1,458466.8
MOBS-GLEAM_COVID,50,21732.8,760.5,84967.8,1.0,37.7,5472.4,593205.8
IHME-CurveFit,51,37469.5,484.0,122098.7,0.1,50.2,5697.6,738604.5
UMass-MechBayes,51,39822.6,784.0,193502.7,0.0,42.5,5812.0,1359556.0
CU-select,50,40225.5,676.0,192503.9,0.0,53.0,3616.0,1256641.0
CovidAnalytics-DELPHI,51,217922.8,1089.0,1401194.2,0.0,42.5,10718.5,10017225.0
UCLA-SuEIR,51,450217.2,992.1,3114296.3,0.1,68.3,4014.7,22251927.7
IowaStateLW-STEM,49,500839.7,729.0,3512108.4,0.0,49.0,7922.0,25090081.0
UT-Mobility,51,846460.7,147.4,5989365.7,0.0,11.8,1000.0,42780009.0
GT-DeepCOVID,47,1457011.6,3853.3,9690792.7,0.0,272.3,35510.4,69274882.5
