,mean_rank
COVIDhub-baseline,3.0
YYG-ParamSearch,3.5
LANL-GrowthRate,3.6
UT-Mobility,4.0
IHME-CurveFit,4.5
CU-select,4.5
MOBS-GLEAM_COVID,4.9
