,count,mean,median,std,min,25%,75%,max
CovidAnalytics-DELPHI,51,108.1,42.0,173.8,0.0,9.0,99.5,740.0
YYG-ParamSearch,51,114.0,38.3,222.1,0.6,10.2,95.6,999.2
COVIDhub-baseline,51,119.8,40.0,260.3,0.0,12.0,84.5,1694.0
IowaStateLW-STEM,49,125.1,47.0,249.3,0.0,10.5,115.0,1614.0
COVIDhub-ensemble,51,125.4,41.5,313.8,0.2,10.2,89.7,2039.6
Baseline,51,141.1,35.9,354.7,0.3,11.5,84.5,2303.3
LANL-GrowthRate,51,174.9,37.2,366.0,0.3,6.4,141.7,2083.3
MOBS-GLEAM_COVID,48,212.2,56.1,360.8,1.7,11.3,209.7,1640.2
CU-select,50,214.4,52.0,474.5,1.0,13.0,214.5,2991.0
IHME-CurveFit,49,252.2,58.2,563.6,0.8,14.2,162.8,2850.4
UT-Mobility,51,285.8,44.0,1106.8,0.0,14.4,98.4,7694.3
UMass-MechBayes,51,304.8,54.0,778.5,3.0,18.0,211.5,5182.0
