,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,31879.7,2601.0,65474.4,0.0,512.5,21690.0,285156.0
COVIDhub-ensemble,51,33170.0,5184.0,72826.4,0.0,582.5,16393.0,297025.0
LNQ-ens1,51,35873.6,5949.1,77821.3,1.0,2627.2,23053.8,386939.8
SteveMcConnell-CovidComplete,51,36353.0,4225.0,75075.8,1.0,362.0,16512.5,299209.0
CMU-TimeSeries,51,36539.7,4624.0,83063.3,0.0,1412.5,17060.5,444889.0
Karlen-pypm,51,37185.2,3684.5,74722.1,0.2,423.9,24336.4,303601.0
CU-select,51,37341.2,3364.0,69393.4,0.0,325.0,58808.5,393129.0
USC-SI_kJalpha,51,38232.9,3364.0,87730.1,0.0,577.0,18640.0,350464.0
MSRA-DeepST,50,38903.5,4309.6,84017.9,0.2,1003.1,27050.1,352999.9
OliverWyman-Navigator,51,39038.6,7177.7,89003.0,1.0,394.4,16429.5,463457.2
JHUAPL-Bucky,51,39330.1,3045.4,91513.7,0.2,570.2,16603.5,453240.2
Google_Harvard-CPF,51,41948.1,4929.0,91585.8,0.1,1074.3,32871.7,483875.1
CEID-Walk,51,42778.6,4526.6,85962.3,1.0,845.0,37795.9,363441.4
JCB-PRM,51,43598.5,2663.2,98675.3,0.1,389.4,25530.4,467103.2
GT-DeepCOVID,49,45300.1,5520.8,92318.2,0.0,439.8,39912.8,427119.6
COVIDhub-baseline,51,46827.0,4096.0,102752.0,0.0,414.3,32830.3,530955.1
MOBS-GLEAM_COVID,50,48577.5,5183.4,109675.8,0.2,1048.9,34154.9,552037.1
UCSD_NEU-DeepGLEAM,50,49049.6,3884.1,109016.0,0.3,567.4,36428.2,551540.3
Covid19Sim-Simulator,51,53704.6,9286.8,113560.9,0.0,929.4,36439.0,463514.0
JHU_IDD-CovidSP,51,54121.7,8359.4,105655.1,3.0,1694.9,39897.6,419027.5
IowaStateLW-STEM,49,54383.7,9801.0,109278.5,1.0,1722.5,31685.0,459684.0
Columbia_UNC-SurvCon,51,57081.9,6954.4,166478.5,1.4,823.4,35549.5,1121132.3
MIT_CritData-GBCF,51,58243.8,4356.0,115629.6,1.0,992.5,41872.0,490000.0
UMich-RidgeTfReg,50,60392.2,7899.4,121610.6,0.3,813.6,39405.5,542296.5
Baseline,51,61949.2,6584.2,156036.9,0.7,1722.9,28156.0,877969.0
UCLA-SuEIR,51,64657.2,10963.7,120814.4,0.5,1358.6,69926.8,456594.0
CovidAnalytics-DELPHI,51,65950.5,8649.0,132675.9,0.0,1601.0,58742.5,595984.0
NotreDame-mobility,51,89432.7,18033.5,159413.4,0.0,1265.4,75847.4,587305.1
BPagano-RtDriven,51,93145.7,11912.4,186626.0,0.0,4123.4,93699.1,847134.3
LANL-GrowthRate,51,94010.2,15098.3,191554.9,0.4,3132.2,59994.8,987434.6
PSI-DRAFT,51,97924.0,21316.0,204685.4,1.0,4442.5,51322.5,1134225.0
UA-EpiCovDA,51,105501.2,3249.0,415081.8,0.0,500.0,25766.5,2859481.0
UT-Mobility,51,109064.4,15376.0,366091.2,0.0,3025.0,48710.5,2558400.2
RobertWalraven-ESG,51,132976.3,45067.0,223939.1,1.0,11397.0,142217.5,1219699.4
epiforecasts-ensemble1,47,149641.4,8649.0,712238.6,1.0,1190.5,40130.0,5080516.0
WalmartLabsML-LogForecasting,51,167899.4,38343.8,316806.5,0.9,4688.4,168027.8,1481089.0
DDS-NBDS,51,209362.8,14387.4,752224.0,0.1,1482.6,37637.5,4889404.6
USACE-ERDC_SEIR,51,250457.6,9223.6,778602.1,34.8,1812.3,112203.2,5129948.7
TTU-squider,51,810045.0,44383.1,3005947.9,1.0,2984.1,203923.0,18421444.3
