,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,54779.0,11646.4,102491.8,1.0,2259.2,47458.2,423368.4
USC-SI_kJalpha,51,74042.7,12769.0,148432.8,1.0,1894.5,59292.5,585225.0
JHU_IDD-CovidSP,51,83155.5,20824.4,173079.3,2.4,2338.0,71024.0,992235.1
UCLA-SuEIR,51,85866.1,21388.2,164654.0,0.1,3115.9,89162.6,791309.7
Covid19Sim-Simulator,51,89079.8,11201.8,176785.3,0.1,1950.8,92298.9,874037.3
MITCovAlliance-SIR,51,92693.3,14767.7,282793.2,0.4,2230.4,36885.2,1895715.9
IowaStateLW-STEM,49,102446.7,20449.0,185972.4,1.0,3383.0,93832.0,792100.0
Baseline,51,118823.2,15482.5,299127.4,1.0,1734.8,83701.2,1544693.9
PSI-DRAFT,51,150115.9,20449.0,293537.8,1.0,3086.5,102086.5,1232100.0
CovidAnalytics-DELPHI,51,153435.4,30625.0,252314.5,0.0,5112.5,188302.5,1285956.0
JHUAPL-Bucky,51,169402.0,11628.8,651415.1,56.7,1094.6,54615.2,4529399.1
LANL-GrowthRate,51,198708.9,47728.7,417832.4,0.0,8260.8,146686.9,2399668.5
WalmartLabsML-LogForecasting,51,289868.7,59645.1,507619.9,0.7,13111.0,270569.9,2277899.4
USACE-ERDC_SEIR,51,370828.5,15633.1,957113.0,6.5,2664.9,243464.6,5464061.2
RobertWalraven-ESG,51,437857.6,83480.5,1083751.9,1.0,24865.4,286490.2,6326532.9
NotreDame-mobility,51,444141.6,33085.6,2108699.0,9.3,4906.5,177233.7,15103877.9
IHME-CurveFit,51,563190.9,28676.8,1989643.5,0.2,1720.1,146187.3,10301217.7
Columbia_UNC-SurvCon,51,7902378.6,38416.0,52943030.9,1.0,3552.5,265770.5,378224704.0
