,total_deaths_2020-10-25,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
OliverWyman-Navigator,226115,237897.7,238858,12668.7,12743,-74.3,-0.6%
UCM_MESALab-FoGSEIR,226115,237871.0,238858,12642.0,12743,-101.0,-0.8%
USC-SI_kJalpha,226115,238148.5,238858,12919.5,12743,176.5,1.4%
Karlen-pypm,226115,238149.6,238858,12920.6,12743,177.6,1.4%
BPagano-RtDriven,226115,238158.3,238858,12929.3,12743,186.3,1.5%
JHUAPL-Bucky,226115,237764.4,238858,12535.4,12743,-207.6,-1.6%
LNQ-ens1,226115,237730.9,238858,12501.9,12743,-241.1,-1.9%
UCSD_NEU-DeepGLEAM,226115,237649.4,238858,12420.4,12743,-322.6,-2.5%
UA-EpiCovDA,226115,237615.0,238858,12386.0,12743,-357.0,-2.8%
Columbia_UNC-SurvCon,226115,238476.0,238858,13247.0,12743,504.0,4.0%
UMass-MechBayes,226115,237324.0,238858,12095.0,12743,-648.0,-5.1%
GT-DeepCOVID,226115,237281.3,238858,12052.3,12743,-690.7,-5.4%
CU-select,226115,237162.0,238858,11933.0,12743,-810.0,-6.4%
SteveMcConnell-CovidComplete,226115,238793.0,238858,13564.0,12743,821.0,6.4%
MOBS-GLEAM_COVID,226115,237056.3,238858,11827.3,12743,-915.7,-7.2%
Covid19Sim-Simulator,226115,237046.2,238858,11817.2,12743,-925.8,-7.3%
JCB-PRM,226115,236899.4,238858,11670.4,12743,-1072.6,-8.4%
UMich-RidgeTfReg,226115,236776.4,238858,11547.4,12743,-1195.6,-9.4%
QJHong-Encounter,226115,236673.4,238858,11444.4,12743,-1298.6,-10.2%
COVIDhub-ensemble,226115,236354.0,238858,11125.0,12743,-1618.0,-12.7%
MSRA-DeepST,226115,236203.2,238858,10974.2,12743,-1768.8,-13.9%
COVIDhub-baseline,226115,236094.9,238858,10865.9,12743,-1877.1,-14.7%
CEID-Walk,226115,235883.7,238858,10654.7,12743,-2088.3,-16.4%
DDS-NBDS,226115,235800.8,238858,10571.8,12743,-2171.2,-17.0%
UT-Mobility,226115,235639.5,238858,10410.5,12743,-2332.5,-18.3%
IQVIA_ACOE-STAN,226115,235598.0,238858,10369.0,12743,-2374.0,-18.6%
Baseline,226115,235545.4,238858,10316.4,12743,-2426.6,-19.0%
IowaStateLW-STEM,226115,235530.0,238858,10301.0,12743,-2442.0,-19.2%
epiforecasts-ensemble1,226115,235444.0,238858,10215.0,12743,-2528.0,-19.8%
RPI_UW-Mob_Collision,226115,235267.9,238858,10038.9,12743,-2704.1,-21.2%
MIT_CritData-GBCF,226115,235145.0,238858,9916.0,12743,-2827.0,-22.2%
UCLA-SuEIR,226115,235071.6,238858,9842.6,12743,-2900.4,-22.8%
RobertWalraven-ESG,226115,234752.9,238858,9523.9,12743,-3219.1,-25.3%
JHU_CSSE-DECOM,226115,234498.0,238858,9269.0,12743,-3474.0,-27.3%
IHME-CurveFit,226115,234442.7,238858,9213.7,12743,-3529.3,-27.7%
IBF-TimeSeries,226115,241558.0,238858,16329.0,12743,3586.0,28.1%
CovidAnalytics-DELPHI,226115,234047.0,238858,8818.0,12743,-3925.0,-30.8%
STH-3PU,226115,233953.0,238858,8724.0,12743,-4019.0,-31.5%
NotreDame-mobility,226115,233665.7,238858,8436.7,12743,-4306.3,-33.8%
PSI-DRAFT,226115,233560.5,238858,8331.5,12743,-4411.5,-34.6%
JHU_IDD-CovidSP,226115,233077.2,238858,7848.2,12743,-4894.8,-38.4%
LANL-GrowthRate,226115,233040.9,238858,7811.9,12743,-4931.1,-38.7%
TTU-squider,226115,243302.3,238858,18073.3,12743,5330.3,41.8%
USACE-ERDC_SEIR,226115,243336.2,238858,18107.2,12743,5364.2,42.1%
WalmartLabsML-LogForecasting,226115,232520.7,238858,7291.7,12743,-5451.3,-42.8%
CMU-TimeSeries,226115,,238858,,12743,,
Google_Harvard-CPF,226115,,238858,,12743,,
JHU_UNC_GAS-StatMechPool,226115,,238858,,12743,,
NotreDame-FRED,226115,,238858,,12743,,
UCSB-ACTS,226115,,238858,,12743,,
