,mean_rank
JCB-PRM,4.2
USC-SI_kJalpha,5.1
IowaStateLW-STEM,5.5
Covid19Sim-Simulator,5.6
UCLA-SuEIR,5.9
IHME-CurveFit,6.2
USACE-ERDC_SEIR,6.9
MITCovAlliance-SIR,7.7
CovidAnalytics-DELPHI,7.9
LANL-GrowthRate,8.0
Columbia_UNC-SurvCon,8.4
WalmartLabsML-LogForecasting,9.4
RobertWalraven-ESG,10.2
