,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,229.1,145.6,248.4,1.0,57.4,295.0,948.3
USC-SI_kJalpha,51,249.1,131.0,268.0,1.0,50.5,388.0,963.0
IowaStateLW-STEM,49,255.2,149.0,287.3,0.0,60.4,333.0,1348.0
UCLA-SuEIR,51,266.1,167.7,277.5,0.0,63.9,372.2,1019.9
Covid19Sim-Simulator,51,276.8,175.3,303.7,0.1,56.7,380.0,1368.8
Baseline,51,279.8,142.7,335.2,1.0,58.4,352.4,1429.9
CovidAnalytics-DELPHI,51,342.2,227.0,315.8,0.0,83.5,572.5,1188.0
IHME-CurveFit,51,350.2,156.5,511.9,0.3,65.4,426.3,2540.7
LANL-GrowthRate,51,373.0,233.7,356.0,0.1,116.8,599.2,1314.4
USACE-ERDC_SEIR,51,436.8,163.3,570.6,2.6,58.1,576.6,1921.2
WalmartLabsML-LogForecasting,51,462.9,283.6,471.6,0.8,127.0,665.5,1857.1
RobertWalraven-ESG,51,519.7,264.6,629.1,1.0,174.6,575.7,2972.0
MITCovAlliance-SIR,51,545.0,274.8,1076.7,0.4,85.9,486.5,7262.6
Columbia_UNC-SurvCon,51,1694.2,278.0,7199.9,1.0,90.0,920.5,51167.0
