,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,54.1,24.5,92.6,0.5,9.0,47.8,495.2
MSRA-DeepST,47,57.8,21.1,92.9,1.9,10.2,52.9,492.8
UMass-MechBayes,51,58.4,31.0,84.5,0.0,15.5,55.0,468.0
UCSD_NEU-DeepGLEAM,50,60.8,18.2,98.1,1.1,9.4,57.9,479.4
LNQ-ens1,51,61.7,32.5,90.5,0.6,15.9,57.7,490.1
MOBS-GLEAM_COVID,50,61.8,27.6,97.6,0.5,8.5,60.5,486.3
Karlen-pypm,51,62.5,18.5,132.2,0.3,7.9,54.2,792.7
COVIDhub-ensemble,51,63.9,29.0,93.6,0.0,12.0,73.0,442.0
USC-SI_kJalpha,51,66.7,26.0,115.7,0.0,11.0,61.5,708.0
SteveMcConnell-CovidComplete,51,67.1,26.0,126.0,0.0,11.0,50.5,736.0
CU-select,51,69.3,40.0,88.2,0.0,13.5,94.5,460.0
UA-EpiCovDA,51,70.1,36.0,108.0,1.0,13.0,73.5,453.0
Baseline,51,72.4,35.3,98.7,1.0,15.9,79.6,520.4
JCB-PRM,51,74.0,34.1,135.9,1.0,15.5,49.1,772.5
COVIDhub-baseline,51,74.0,41.0,96.4,0.0,12.0,88.4,437.0
CEID-Walk,51,74.6,36.7,96.1,0.9,11.7,87.2,433.1
Google_Harvard-CPF,51,75.5,30.4,112.7,0.1,11.4,95.3,545.3
Covid19Sim-Simulator,51,76.1,37.9,132.0,0.0,15.6,67.1,798.6
UT-Mobility,51,76.4,39.0,111.6,0.0,19.2,73.5,542.0
CMU-TimeSeries,51,76.9,37.0,101.7,1.0,10.5,88.5,400.0
DDS-NBDS,51,77.7,39.7,101.0,0.1,13.2,88.4,420.4
GT-DeepCOVID,46,78.4,35.2,100.6,0.2,16.8,97.4,465.6
BPagano-RtDriven,51,79.7,34.7,107.8,0.2,11.2,94.6,421.9
UMich-RidgeTfReg,50,79.7,48.1,97.8,0.1,13.0,93.1,393.3
MIT_CritData-GBCF,51,79.8,25.0,114.5,1.0,12.0,99.0,503.0
IowaStateLW-STEM,49,83.1,43.0,106.9,1.0,19.0,86.5,484.0
IQVIA_ACOE-STAN,49,83.8,43.0,95.1,0.0,25.5,115.0,398.0
Columbia_UNC-SurvCon,51,85.5,31.0,156.8,1.0,12.5,90.0,927.0
JHUAPL-Bucky,51,85.7,43.8,154.1,0.7,18.3,93.7,1028.3
LANL-GrowthRate,51,87.7,44.0,122.7,0.0,18.4,86.1,572.3
JHU_CSSE-DECOM,51,89.0,35.0,130.6,1.0,10.5,107.5,601.0
CovidAnalytics-DELPHI,51,89.2,48.0,112.8,0.0,21.0,101.5,514.0
UCLA-SuEIR,51,89.7,57.0,100.8,1.0,17.6,114.9,444.6
NotreDame-mobility,51,97.0,51.7,127.2,0.1,15.0,112.3,571.3
epiforecasts-ensemble1,42,97.8,41.0,157.2,1.0,16.5,94.5,887.0
JHU_UNC_GAS-StatMechPool,51,98.7,41.5,172.9,0.0,18.2,102.5,1094.5
UCSB-ACTS,51,104.7,64.4,128.6,1.0,22.9,105.9,612.0
JHU_IDD-CovidSP,51,108.4,80.3,126.6,1.0,21.4,135.6,596.4
PSI-DRAFT,51,111.0,57.0,155.9,1.0,22.5,128.5,798.0
IHME-CurveFit,51,128.2,66.2,203.6,0.1,20.3,133.9,1161.8
RobertWalraven-ESG,51,160.2,115.6,168.5,1.0,45.2,196.0,781.7
WalmartLabsML-LogForecasting,51,163.2,108.0,176.7,1.1,46.5,201.5,727.1
USACE-ERDC_SEIR,51,170.2,56.4,256.2,0.8,28.0,185.1,1179.0
TTU-squider,51,233.8,94.3,366.5,1.0,25.4,295.0,2019.8
