,total_deaths_2020-08-30,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
IowaStateLW-STEM,183204,234134.0,238858,51068.0,55654,-4586.0,-8.2%
STH-3PU,183204,234071.0,238858,51005.0,55654,-4649.0,-8.4%
Baseline,183204,244830.9,238858,61764.9,55654,6110.9,11.0%
UCLA-SuEIR,183204,225842.8,238858,42776.8,55654,-12877.2,-23.1%
Covid19Sim-Simulator,183204,223827.2,238858,40761.2,55654,-14892.8,-26.8%
IHME-CurveFit,183204,269373.9,238858,86307.9,55654,30653.9,55.1%
