,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,114.0,51.0,138.8,0.0,22.5,147.0,534.0
COVIDhub-ensemble,51,114.6,72.0,143.0,0.0,23.5,128.0,545.0
USC-SI_kJalpha,51,119.4,58.0,156.4,0.0,24.0,136.0,592.0
SteveMcConnell-CovidComplete,51,120.4,65.0,149.4,1.0,19.0,128.5,547.0
JHUAPL-Bucky,51,121.4,55.2,158.4,0.4,23.8,128.8,673.2
CMU-TimeSeries,51,123.1,68.0,147.7,0.0,37.5,130.5,667.0
OliverWyman-Navigator,51,123.7,84.7,155.6,1.0,19.9,128.1,680.8
Karlen-pypm,51,123.9,60.7,149.2,0.5,20.5,155.8,551.0
JCB-PRM,51,127.0,51.6,167.4,0.3,19.7,159.7,683.4
MSRA-DeepST,50,127.2,65.6,152.2,0.5,31.1,164.4,594.1
LNQ-ens1,51,128.3,77.1,140.7,1.0,51.3,151.8,622.0
CU-select,51,131.3,58.0,143.2,0.0,18.0,242.5,627.0
Google_Harvard-CPF,51,133.0,70.2,157.3,0.3,32.6,180.6,695.6
CEID-Walk,51,135.5,67.3,157.8,1.0,29.1,193.4,602.9
GT-DeepCOVID,49,135.6,74.3,165.7,0.0,21.0,198.6,653.5
COVIDhub-baseline,51,136.4,64.0,169.6,0.0,20.4,180.4,728.7
UCSD_NEU-DeepGLEAM,50,138.0,62.3,175.0,0.5,23.8,190.5,742.7
MOBS-GLEAM_COVID,50,139.3,72.0,172.5,0.5,32.0,184.7,743.0
Columbia_UNC-SurvCon,51,149.3,83.4,188.4,1.2,28.7,188.5,1058.8
Covid19Sim-Simulator,51,151.9,96.4,176.7,0.0,30.5,190.9,680.8
Baseline,51,154.0,81.1,197.5,0.9,41.5,167.7,937.0
MIT_CritData-GBCF,51,154.3,66.0,187.4,1.0,31.5,204.0,700.0
JHU_IDD-CovidSP,51,157.8,91.4,172.6,1.7,41.2,199.7,647.3
IowaStateLW-STEM,49,158.7,99.0,172.6,1.0,41.5,178.0,678.0
UA-EpiCovDA,51,161.8,57.0,284.4,0.0,22.0,160.5,1691.0
UMich-RidgeTfReg,50,162.7,88.9,186.0,0.6,28.5,198.3,736.4
CovidAnalytics-DELPHI,51,166.5,93.0,197.4,0.0,40.0,241.5,772.0
UCLA-SuEIR,51,174.5,104.7,186.8,0.7,36.7,264.4,675.7
epiforecasts-ensemble1,47,191.2,93.0,339.6,1.0,34.5,199.0,2254.0
UT-Mobility,51,202.6,124.0,263.4,0.0,55.0,220.5,1599.5
NotreDame-mobility,51,202.8,134.3,221.9,0.1,35.6,273.0,766.4
BPagano-RtDriven,51,205.6,109.1,227.8,0.2,64.2,306.1,920.4
LANL-GrowthRate,51,206.8,122.9,228.7,0.7,55.8,244.9,993.7
PSI-DRAFT,51,215.3,146.0,229.3,1.0,66.5,226.5,1065.0
DDS-NBDS,51,235.5,119.9,396.2,0.2,38.4,193.4,2211.2
RobertWalraven-ESG,51,276.2,212.3,240.5,1.0,106.3,375.9,1104.4
USACE-ERDC_SEIR,51,279.1,96.0,419.5,5.9,42.5,335.0,2264.9
WalmartLabsML-LogForecasting,51,283.5,195.8,298.8,1.0,68.4,409.9,1217.0
TTU-squider,51,448.7,210.7,788.0,1.0,54.6,451.4,4292.0
