,actual_deaths,Baseline,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,STH-3PU,error-Baseline,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-STH-3PU,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-STH-3PU
Minnesota,2679,2231.1,2533.0,1753.7,2513.0,,-447.9,-146.0,-925.3,-166.0,,True,False,True,
Mississippi,3433,3035.9,3080.3,3548.2,2549.0,,-397.1,-352.7,115.2,-884.0,,True,True,False,
Missouri,3162,1833.7,2574.0,1679.5,1370.0,,-1328.3,-588.0,-1482.5,-1792.0,,True,False,False,
Montana,445,163.9,706.2,535.1,133.0,,-281.1,261.2,90.1,-312.0,,True,True,False,
Nebraska,703,554.7,518.7,303.1,402.0,,-148.3,-184.3,-399.9,-301.0,,False,False,False,
Nevada,1850,1503.3,3559.0,2476.5,1467.0,,-346.7,1709.0,626.5,-383.0,,False,False,False,
New Hampshire,489,509.0,452.3,459.5,406.0,,20.0,-36.7,-29.5,-83.0,,False,False,False,
New Jersey,16425,18576.1,16877.6,18895.9,16221.0,,2151.1,452.6,2470.9,-204.0,,True,False,True,
New Mexico,1104,983.3,1054.5,1128.5,890.0,,-120.7,-49.5,24.5,-214.0,,True,True,False,
New York,33884,34794.3,33256.3,35557.3,33405.0,,931.3,-606.7,1694.3,-458.0,,True,False,True,
North Carolina,4605,3713.4,4111.9,2363.5,3072.0,,-891.6,-493.1,-2241.5,-1533.0,,True,False,False,
North Dakota,628,171.3,364.5,490.0,114.0,,-456.7,-263.5,-138.0,-514.0,,True,True,False,
Ohio,5506,5013.4,5559.7,4626.4,4099.0,,-492.6,53.7,-879.6,-1407.0,,True,False,False,
Oklahoma,1429,910.9,1883.0,1088.6,1318.0,,-518.1,454.0,-340.4,-111.0,,True,True,True,
Oregon,729,672.3,777.7,644.0,434.0,,-56.7,48.7,-85.0,-295.0,,True,False,False,
Pennsylvania,9001,8893.1,8791.3,8517.2,7675.0,,-107.9,-209.7,-483.8,-1326.0,,False,False,False,
Rhode Island,1224,1212.0,1256.2,1040.4,1189.0,,-11.0,33.2,-182.6,-34.0,,False,False,False,
South Carolina,4015,4231.3,4430.4,4625.7,2391.0,,216.3,415.4,610.7,-1624.0,,False,False,False,
South Dakota,523,260.7,168.8,250.2,258.0,,-262.3,-354.2,-272.8,-265.0,,False,False,False,
Tennessee,3590,2460.4,4506.7,1954.9,2103.0,,-1129.6,916.7,-1635.1,-1487.0,,True,False,False,
Texas,19141,16634.3,22200.3,19049.4,21659.0,30133.0,-1826.7,3739.3,588.4,3198.0,11672.0,False,True,False,False
Utah,658,687.0,926.7,1310.2,551.0,,29.0,268.7,652.2,-107.0,,False,False,False,
Vermont,59,56.0,60.8,56.5,56.0,,-3.0,1.8,-2.5,-3.0,,True,True,False,
Virginia,3704,2994.3,3417.6,5295.8,2310.0,,-709.7,-286.4,1591.8,-1394.0,,True,False,False,
Washington,2439,1589.7,2764.3,3431.8,1827.0,,-849.3,325.3,992.8,-612.0,,True,False,True,
West Virginia,503,163.4,757.4,119.7,127.0,,-339.6,254.4,-383.3,-376.0,,True,False,False,
Wisconsin,2548,1224.6,2393.2,999.5,1070.0,,-1281.4,-112.8,-1506.5,-1436.0,,True,False,False,
Wyoming,114,88.4,130.0,21.5,32.0,,-25.6,16.0,-92.5,-82.0,,True,False,False,
US,238082,225036.7,264453.0,229761.8,205356.0,263256.0,-12301.3,27115.0,-7576.2,-31982.0,25918.0,False,True,False,False
