,count,mean,median,std,min,25%,75%,max
IowaStateLW-STEM,49,149126.3,16129.0,351324.5,4.0,3038.1,119048.5,2117025.0
JCB-PRM,51,180563.9,38619.7,438574.0,0.1,4186.6,98267.2,2564908.4
UCLA-SuEIR,51,180803.2,36967.5,298464.0,0.1,3281.0,246475.5,1136168.8
Covid19Sim-Simulator,51,205816.5,31081.8,510403.6,0.1,3195.4,136314.3,3228456.9
Baseline,51,223418.6,23060.6,493816.0,0.0,2154.1,122890.3,2251714.6
USC-SI_kJalpha,51,291712.8,58564.0,610330.8,1.0,6085.0,204768.5,3560769.0
JHUAPL-Bucky,51,511780.5,36049.3,1787467.0,32.0,3171.8,164099.5,11815980.0
WalmartLabsML-LogForecasting,51,601405.8,98256.7,1121175.1,1.0,19512.5,765413.0,5504466.2
USACE-ERDC_SEIR,51,632910.5,49130.6,1679705.5,10.2,8563.3,469871.0,9573564.4
RobertWalraven-ESG,51,754768.5,160937.4,1890970.4,1.0,36968.5,729703.5,12109216.8
MITCovAlliance-SIR,51,1643449.7,79233.7,8299150.3,130.6,10223.8,281635.4,59194358.4
Columbia_UNC-SurvCon,51,1661826.0,96100.0,6042229.4,0.0,9210.5,830942.5,42029289.0
