,total_deaths_2020-07-26,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Baseline,147782,242035.6,238858,95100.6,91076,4024.6,4.4%
IHME-CurveFit,147782,223788.2,238858,76853.2,91076,-14222.8,-15.6%
Covid19Sim-Simulator,147782,255980.7,238858,109045.7,91076,17969.7,19.7%
IowaStateLW-STEM,147782,213494.0,238858,66559.0,91076,-24517.0,-26.9%
STH-3PU,147782,263713.0,238858,116778.0,91076,25702.0,28.2%
