,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51.0,95893.2,3628.7,264760.5,2.0,656.0,38375.0,1436287.9
LANL-GrowthRate,51.0,198142.4,8889.8,651145.3,0.2,1386.8,136374.4,4376209.1
UCLA-SuEIR,51.0,349494.4,25252.5,873581.3,0.1,604.4,170715.0,4375879.3
IHME-CurveFit,51.0,357022.2,4029.6,1117267.0,0.3,548.8,141737.5,6604298.6
Baseline_0.98,51.0,662877.7,6776.3,2998584.4,0.2,243.3,51466.0,19582184.6
MIT_CovidAnalytics-DELPHI,51.0,787466.8,24336.0,3097166.5,1.0,342.5,379825.0,21724921.0
IowaStateLW-STEM,51.0,1017042.6,96721.0,5149534.3,1.0,1093.0,393758.5,36881329.0
CU-select,51.0,2676258.9,59049.0,13136958.1,1.0,5312.5,373262.5,93276964.0
Auquan-SEIR,51.0,2839312.2,130321.0,12769434.0,0.0,23070.5,794125.0,90725625.0
Baseline,51.0,2926598.5,8437.7,13102135.8,4.0,1201.0,93418.7,83790485.2
UT-Mobility,51.0,200914240.5,52637.5,1414539738.9,28.7,10293.5,576981.4,10104026281.5
