,mean_rank
YYG-ParamSearch,6.9
UCLA-SuEIR,7.3
CovidAnalytics-DELPHI,7.7
UMass-MechBayes,7.8
LANL-GrowthRate,7.9
UT-Mobility,8.0
COVIDhub-ensemble,8.5
MOBS-GLEAM_COVID,8.9
PSI-DRAFT,9.1
COVIDhub-baseline,9.6
IHME-CurveFit,10.4
SWC-TerminusCM,10.8
CU-select,11.2
USACE-ERDC_SEIR,11.6
IowaStateLW-STEM,11.8
Covid19Sim-Simulator,12.0
UA-EpiCovDA,12.9
CovidActNow-SEIR_CAN,13.1
JHU_IDD-CovidSP,15.9
Auquan-SEIR,18.5
