,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,47.9,22.0,71.8,0.0,7.5,57.0,375.0
UCLA-SuEIR,51,74.3,22.8,112.5,0.5,7.6,83.9,491.8
COVIDhub-ensemble,51,84.4,36.3,110.4,0.6,12.0,123.4,493.0
LANL-GrowthRate,51,86.6,46.5,132.6,0.7,13.4,90.1,769.1
UT-Mobility,51,87.8,37.0,146.2,1.0,11.0,89.5,739.0
YYG-ParamSearch,51,90.3,31.3,142.0,0.0,8.0,102.8,589.7
MOBS-GLEAM_COVID,50,108.5,41.1,173.5,0.2,13.1,116.2,838.4
IowaStateLW-STEM,49,110.2,50.0,175.1,1.0,12.5,140.0,1069.0
CovidAnalytics-DELPHI,51,113.0,38.0,165.4,0.0,8.0,143.5,751.0
CU-select,50,130.4,60.9,183.0,0.0,13.5,165.0,744.0
Baseline,51,134.1,33.1,234.6,0.0,6.5,134.6,1154.1
Covid19Sim-Simulator,51,142.2,58.6,195.5,0.7,12.2,160.1,771.1
USACE-ERDC_SEIR,51,157.9,41.6,285.5,0.6,8.8,141.7,1363.1
COVIDhub-baseline,51,159.2,41.0,283.3,0.1,8.5,150.9,1493.8
PSI-DRAFT,51,174.9,38.5,363.1,0.0,9.5,242.8,2163.0
UA-EpiCovDA,51,236.3,115.0,305.5,1.0,32.5,308.5,1269.0
JHU_IDD-CovidSP,51,285.9,134.3,368.1,8.6,84.8,312.5,1787.1
Auquan-SEIR,51,352.4,120.0,711.0,5.0,28.0,371.0,4457.0
