,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51.0,192.7,60.5,325.0,1.4,25.6,195.8,1504.9
LANL-GrowthRate,51.0,260.3,94.3,391.4,0.5,37.0,340.3,2091.9
Baseline_0.98,51.0,303.4,82.3,697.5,0.4,14.3,225.5,3866.0
UCLA-SuEIR,51.0,321.8,158.7,441.7,0.4,24.5,413.1,1814.6
IHME-CurveFit,51.0,333.5,63.5,534.1,0.5,23.3,376.5,2569.9
MIT_CovidAnalytics-DELPHI,51.0,434.8,147.0,758.8,1.0,18.5,615.0,4661.0
IowaStateLW-STEM,51.0,468.7,311.0,791.6,1.0,33.0,627.5,5286.0
Baseline,51.0,578.5,91.9,1532.7,2.0,34.6,305.6,8339.6
CU-select,51.0,732.2,243.0,1489.3,1.0,72.5,782.0,9658.0
UT-Mobility,51.0,2617.4,229.4,14057.4,5.4,90.4,744.3,100518.8
