,count,mean,median,std,min,25%,75%,max
USACE-ERDC_SEIR,51,206.1,48.7,499.4,0.1,16.8,179.7,3280.2
Covid19Sim-Simulator,51,253.5,33.3,607.1,0.2,13.7,180.6,2919.7
YYG-ParamSearch,51,269.3,71.4,720.0,0.3,29.9,177.3,4602.9
IHME-CurveFit,51,282.9,81.5,616.3,0.3,26.0,224.7,4057.0
CovidAnalytics-DELPHI,51,290.2,57.0,581.0,1.0,18.5,247.0,2630.0
LANL-GrowthRate,51,313.6,57.5,879.6,0.2,13.4,240.4,5801.6
UCLA-SuEIR,51,326.6,64.7,835.4,0.7,30.4,189.5,5185.0
IowaStateLW-STEM,49,330.9,64.0,717.3,2.0,31.5,285.0,3684.0
Baseline,51,362.5,96.3,844.8,0.3,28.6,262.8,5127.3
USC-SI_kJalpha,51,373.4,122.0,735.6,0.4,24.5,274.2,3226.6
NotreDame-mobility,51,392.9,89.4,904.4,0.7,28.2,319.9,5113.2
JHU_IDD-CovidSP,51,397.3,191.2,552.4,1.6,54.5,584.8,2886.6
Auquan-SEIR,51,428.2,83.0,939.8,0.0,18.0,333.5,5157.0
PSI-DRAFT,51,488.4,123.0,1064.2,2.0,31.8,359.8,5537.5
MITCovAlliance-SIR,51,563.1,123.7,1121.6,1.2,43.1,562.5,5366.7
CovidActNow-SEIR_CAN,51,1170.2,160.1,2851.2,4.8,25.8,456.7,12098.3
