,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,14.6,6.8,18.0,0.3,2.1,16.4,68.6
Baseline,51,14.6,7.0,20.6,0.1,1.9,15.6,98.4
LNQ-ens1,51,17.0,5.8,32.5,0.1,1.8,22.5,213.7
USC-SI_kJalpha,51,21.4,11.0,26.5,0.0,5.0,23.5,136.0
CMU-TimeSeries,51,21.7,10.0,34.6,0.0,3.0,20.0,173.0
JCB-PRM,51,22.2,13.3,32.5,0.1,4.1,21.9,158.5
COVIDhub-ensemble,51,23.4,8.0,56.4,0.0,3.0,23.0,390.0
COVIDhub-baseline,51,24.8,10.0,58.0,0.0,2.0,25.0,389.0
YYG-ParamSearch,51,25.9,9.7,59.2,0.4,4.6,23.1,400.5
UA-EpiCovDA,51,26.7,8.0,64.6,0.0,3.0,27.0,444.0
UCLA-SuEIR,51,28.1,10.5,74.2,0.1,2.5,19.2,495.6
UMass-MechBayes,51,29.9,7.0,85.8,0.0,2.0,21.5,579.0
CU-select,51,34.1,17.0,58.6,0.0,6.5,38.5,368.0
DDS-NBDS,51,38.9,11.2,82.5,0.1,4.3,23.5,424.5
IowaStateLW-STEM,49,41.7,25.0,55.5,0.0,5.0,50.0,285.0
Geneva-DetGrowth,51,42.6,9.8,89.2,0.1,4.4,35.8,462.0
GT-DeepCOVID,43,43.7,16.7,88.3,0.0,4.8,41.3,562.9
CovidAnalytics-DELPHI,51,44.2,15.0,110.9,0.0,3.0,39.5,720.0
LANL-GrowthRate,51,53.1,20.1,131.5,0.2,2.7,43.1,845.9
USACE-ERDC_SEIR,51,59.2,18.0,95.3,0.3,4.8,65.8,521.9
JHU_IDD-CovidSP,51,59.8,25.1,114.8,0.3,9.1,47.5,732.2
PSI-DRAFT,51,60.5,20.0,166.3,0.0,4.5,40.5,1115.5
MOBS-GLEAM_COVID,50,60.8,12.3,205.2,0.3,4.2,40.4,1423.2
RobertWalraven-ESG,49,61.0,14.6,111.5,0.4,5.5,67.8,496.6
UT-Mobility,51,63.7,20.0,134.9,0.0,3.5,63.0,661.5
Covid19Sim-Simulator,51,69.3,14.1,165.6,0.2,6.2,54.4,1088.2
Auquan-SEIR,51,81.5,52.0,124.0,0.0,13.5,82.5,709.0
IHME-CurveFit,51,94.2,28.1,202.8,0.3,4.7,81.0,1245.8
NotreDame-mobility,51,161.8,56.5,310.3,0.6,10.2,133.3,1646.2
Karlen-pypm,51,176.1,9.7,1054.7,0.3,2.7,39.7,7554.6
MITCovAlliance-SIR,51,182.9,21.0,649.9,0.5,6.6,90.7,4487.8
