,mean_rank
YYG-ParamSearch,7.1
COVIDhub-ensemble,7.4
UMass-MechBayes,7.9
OliverWyman-Navigator,9.0
Covid19Sim-Simulator,9.1
CovidAnalytics-DELPHI,10.2
USACE-ERDC_SEIR,10.3
UT-Mobility,10.9
IowaStateLW-STEM,11.0
UCLA-SuEIR,11.1
LANL-GrowthRate,11.5
MOBS-GLEAM_COVID,11.5
COVIDhub-baseline,11.6
NotreDame-mobility,11.6
CU-select,11.7
UA-EpiCovDA,12.9
GT-DeepCOVID,13.0
USC-SI_kJalpha,13.1
RobertWalraven-ESG,15.1
JHU_IDD-CovidSP,15.4
PSI-DRAFT,15.5
MITCovAlliance-SIR,16.3
