,mean_rank
IHME-CurveFit,3.0
USACE-ERDC_SEIR,3.2
Covid19Sim-Simulator,3.2
YYG-ParamSearch,3.5
UCLA-SuEIR,3.9
IowaStateLW-STEM,4.2
