,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,286.7,90.2,740.2,0.2,25.8,178.8,4738.1
IHME-CurveFit,51,294.1,115.4,661.8,0.7,23.0,238.5,4048.0
Covid19Sim-Simulator,51,295.6,52.1,660.4,1.0,19.2,266.3,3646.5
LANL-GrowthRate,51,344.4,77.1,895.9,1.2,27.1,287.7,5756.8
USACE-ERDC_SEIR,51,380.5,96.0,921.2,0.2,26.9,264.1,5204.4
UCLA-SuEIR,51,407.8,119.6,873.1,2.8,41.6,329.3,5286.1
USC-SI_kJalpha,51,431.2,67.3,1486.9,0.3,15.7,192.3,10167.9
SWC-TerminusCM,48,449.8,102.0,1033.1,2.0,24.5,352.0,5824.0
IowaStateLW-STEM,49,456.2,111.0,1057.0,2.0,31.0,373.5,5875.0
PSI-DRAFT,51,532.6,128.0,1262.6,1.5,28.5,332.2,6123.5
Baseline,51,607.2,115.3,1738.2,0.3,39.7,370.4,11031.1
NotreDame-mobility,51,1026.6,104.5,4307.5,5.7,34.8,386.7,30360.2
