,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,119.8,39.0,248.6,0.0,9.0,151.0,1687.0
YYG-ParamSearch,51,134.5,33.1,400.1,0.2,9.7,88.7,2687.6
Covid19Sim-Simulator,51,137.7,44.6,327.1,0.0,11.4,111.5,2144.2
COVIDhub-ensemble,51,163.2,35.0,411.5,0.3,9.4,118.5,2706.1
CU-select,51,171.3,56.0,407.1,2.0,26.5,141.0,2779.0
USACE-ERDC_SEIR,51,172.4,43.7,355.4,1.8,13.6,156.2,2151.6
UT-Mobility,51,179.1,48.0,349.9,1.0,15.5,158.5,1629.0
OliverWyman-Navigator,51,180.1,44.3,356.2,0.3,9.0,177.6,2075.2
CovidAnalytics-DELPHI,51,185.7,42.0,411.6,1.0,14.5,181.0,2512.0
UCLA-SuEIR,51,203.2,40.6,483.0,0.7,15.3,170.3,3151.8
Baseline,51,233.0,55.4,528.6,0.4,15.1,170.4,3141.1
IowaStateLW-STEM,49,239.5,51.0,518.9,2.0,13.0,161.0,2777.0
LANL-GrowthRate,51,240.5,59.3,570.9,0.1,22.4,195.7,3525.1
JHU_IDD-CovidSP,51,243.7,120.8,421.3,4.2,32.4,240.9,2450.6
NotreDame-mobility,51,243.9,72.6,552.5,0.2,19.2,145.4,3073.4
MOBS-GLEAM_COVID,50,249.4,56.1,583.8,0.1,23.6,148.3,2986.1
COVIDhub-baseline,51,262.2,71.1,566.7,0.9,19.6,195.7,3365.4
UA-EpiCovDA,51,267.9,78.0,644.8,0.0,19.5,151.5,3848.0
USC-SI_kJalpha,51,278.3,69.4,431.6,0.1,19.5,384.4,1844.7
GT-DeepCOVID,46,284.3,68.0,560.1,1.4,22.2,304.3,3048.3
PSI-DRAFT,51,372.9,107.0,832.4,0.0,36.0,283.5,4651.0
RobertWalraven-ESG,51,488.4,89.5,1220.9,1.6,28.9,306.1,7175.6
MITCovAlliance-SIR,51,556.3,123.9,1097.2,0.8,35.5,564.4,5361.5
