,total_deaths_2020-05-24,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
IowaStateLW-STEM,101292,136922.0,162498,39202.0,61206,-22004.0,-36.0%
Baseline,101292,186292.6,162498,88572.6,61206,27366.6,44.7%
UCLA-SuEIR,101292,130339.6,162498,32619.6,61206,-28586.4,-46.7%
Covid19Sim-Simulator,101292,127503.1,162498,29783.1,61206,-31422.9,-51.3%
USACE-ERDC_SEIR,101292,122070.3,162498,24350.3,61206,-36855.7,-60.2%
