,count,mean,median,std,min,25%,75%,max
UA-EpiCovDA,51,56.6,21.0,128.8,0.0,7.5,45.0,870.0
JCB-PRM,51,61.0,24.0,123.9,0.2,8.1,53.0,815.4
OliverWyman-Navigator,51,68.0,21.2,151.4,0.1,5.0,48.7,946.1
COVIDhub-ensemble,51,70.7,12.0,205.6,0.0,5.0,45.5,1405.0
LNQ-ens1,51,71.3,21.6,181.8,0.0,4.7,69.3,1222.8
YYG-ParamSearch,51,74.4,16.7,191.9,0.1,4.9,66.1,1265.1
CMU-TimeSeries,51,74.7,19.0,204.3,0.0,4.5,54.5,1339.0
UCLA-SuEIR,51,78.4,23.1,195.4,1.0,9.7,51.5,1257.7
COVIDhub-baseline,51,81.8,21.1,200.8,1.0,6.5,49.5,1264.9
Baseline,51,83.1,17.7,207.7,0.0,10.2,62.0,1305.0
CU-select,51,85.2,34.0,179.0,0.0,12.0,103.5,1256.0
IowaStateLW-STEM,49,85.3,31.0,177.9,0.0,8.5,75.5,1181.0
USC-SI_kJalpha,51,86.3,22.0,242.0,0.0,6.5,56.0,1551.0
CovidAnalytics-DELPHI,51,86.4,25.0,225.7,0.0,7.0,90.0,1587.0
UMass-MechBayes,51,88.8,19.0,248.1,0.0,6.5,59.0,1651.0
GT-DeepCOVID,44,98.8,38.3,228.9,0.1,9.8,76.4,1425.6
JHU_IDD-CovidSP,51,106.6,43.3,238.5,0.6,17.7,105.5,1550.7
MOBS-GLEAM_COVID,50,107.0,23.5,288.0,0.3,9.1,67.1,1919.9
UT-Mobility,51,108.4,41.0,219.8,0.0,10.8,94.8,1180.0
PSI-DRAFT,51,114.5,66.0,185.0,0.0,9.5,98.0,762.0
IHME-CurveFit,51,121.1,41.0,236.8,0.6,9.9,102.6,1400.1
DDS-NBDS,51,121.2,25.6,301.2,0.0,5.6,73.2,1637.4
Covid19Sim-Simulator,51,121.9,32.2,316.9,1.0,8.8,89.8,2124.0
LANL-GrowthRate,51,137.0,23.2,374.5,0.0,6.2,101.7,2362.5
USACE-ERDC_SEIR,51,139.8,40.6,259.1,0.2,11.7,157.3,1655.6
RobertWalraven-ESG,49,144.4,41.4,325.6,1.7,15.3,116.5,2000.7
NotreDame-mobility,51,160.2,56.6,310.7,0.6,10.1,133.2,1652.2
Karlen-pypm,51,240.0,25.9,1073.1,0.1,6.8,62.6,7522.5
MITCovAlliance-SIR,51,301.5,33.7,809.1,0.1,7.7,170.4,4516.6
