,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Bulgaria,105,104.6,98.0,58.2,-0.4,-7.0,-46.8,False,False
Canada,5800,5897.3,5482.0,4061.9,97.3,-318.0,-1738.1,False,False
Croatia,95,123.6,113.0,63.9,28.6,18.0,-31.1,True,False
Cyprus,17,16.9,18.0,18.0,-0.1,1.0,1.0,False,False
Estonia,63,66.1,70.0,77.6,3.1,7.0,14.6,False,False
Finland,297,304.3,322.0,334.6,7.3,25.0,37.6,False,False
France,27532,28632.9,28494.0,25076.9,1100.9,962.0,-2455.1,True,False
Germany,7938,8518.9,8529.0,6893.5,580.9,591.0,-1044.5,False,False
Greece,162,162.6,166.0,141.5,0.6,4.0,-20.5,False,False
Hungary,448,466.3,444.0,311.3,18.3,-4.0,-136.7,True,False
Ireland,1533,1704.1,1715.0,1387.6,171.1,182.0,-145.4,False,True
Italy,31763,33044.0,32344.0,27775.8,1281.0,581.0,-3987.2,True,False
Latvia,19,23.4,24.0,114.8,4.4,5.0,95.8,False,False
Luxembourg,104,110.9,111.0,121.6,6.9,7.0,17.6,False,False
Portugal,1203,1303.0,1321.0,1022.7,100.0,118.0,-180.3,False,False
Romania,1094,1107.6,1107.0,677.4,13.6,13.0,-416.6,True,False
Slovenia,103,122.0,111.0,100.4,19.0,8.0,-2.6,True,True
Spain,27563,29115.7,27756.0,25215.9,1552.7,193.0,-2347.1,True,False
Sweden,3995,3579.7,3687.0,5820.0,-415.3,-308.0,1825.0,True,False
United Kingdom,33833,42868.3,34382.0,26830.7,9035.3,549.0,-7002.3,True,True
