,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,629,635.1,649.0,702.7,6.1,20.0,73.7,False,False
Belgium,9005,9352.0,9094.0,9156.2,347.0,89.0,151.2,True,True
Bulgaria,105,106.4,105.0,102.6,1.4,0.0,-2.4,True,False
Canada,5800,6016.1,5925.0,5727.5,216.1,125.0,-72.5,True,True
Croatia,95,99.4,103.0,107.3,4.4,8.0,12.3,False,False
Cyprus,17,16.9,17.0,11.1,-0.1,0.0,-5.9,True,False
Czechia,296,307.4,299.0,275.7,11.4,3.0,-20.3,True,False
Denmark,543,567.6,565.0,589.9,24.6,22.0,46.9,True,False
Estonia,63,64.3,66.0,64.1,1.3,3.0,1.1,False,True
Finland,297,298.7,302.0,285.1,1.7,5.0,-11.9,False,False
France,27532,27654.1,27495.0,28326.5,122.1,-37.0,794.5,True,False
Germany,7938,8171.6,8141.0,8209.9,233.6,203.0,271.9,True,False
Greece,162,157.0,160.0,152.0,-5.0,-2.0,-10.0,True,False
Hungary,448,475.6,463.0,436.6,27.6,15.0,-11.4,True,True
Ireland,1533,1590.9,1587.0,1664.6,57.9,54.0,131.6,True,False
Italy,31763,31996.6,31896.0,31092.9,233.6,133.0,-670.1,True,False
Latvia,19,19.7,21.0,25.1,0.7,2.0,6.1,False,False
Lithuania,55,53.4,54.0,53.5,-1.6,-1.0,-1.5,True,True
Luxembourg,104,105.3,107.0,97.6,1.3,3.0,-6.4,False,False
Netherlands,5689,5790.7,5809.0,5821.2,101.7,120.0,132.2,False,False
Norway,232,225.9,230.0,243.6,-6.1,-2.0,11.6,True,False
Poland,915,904.6,903.0,1028.8,-10.4,-12.0,113.8,False,False
Portugal,1203,1213.9,1232.0,1211.9,10.9,29.0,8.9,False,True
Romania,1094,1107.6,1105.0,1081.2,13.6,11.0,-12.8,True,True
Slovakia,28,27.7,28.0,26.7,-0.3,0.0,-1.3,True,False
Slovenia,103,107.1,108.0,118.9,4.1,5.0,15.9,False,False
Spain,27563,27784.1,27583.0,27522.2,221.1,20.0,-40.8,True,True
Sweden,3995,3693.0,3659.0,4290.7,-302.0,-336.0,295.7,False,True
Switzerland,1879,1893.9,1905.0,2048.4,14.9,26.0,169.4,False,False
United Kingdom,33833,34852.9,34370.0,36784.3,1019.9,537.0,2951.3,True,False
