,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Bulgaria,105,96.0,99.0,56.6,-9.0,-6.0,-48.4,True,False
Canada,5800,5803.0,4910.0,4791.0,3.0,-890.0,-1009.0,False,False
Croatia,95,77.9,103.0,56.2,-17.1,8.0,-38.8,True,False
Cyprus,17,19.7,21.0,18.7,2.7,4.0,1.7,False,True
Estonia,63,74.7,75.0,80.0,11.7,12.0,17.0,False,False
Finland,297,464.3,355.0,429.9,167.3,58.0,132.9,True,True
France,27532,31878.6,29714.0,24703.5,4346.6,2182.0,-2828.5,True,True
Germany,7938,9947.4,9196.0,6914.1,2009.4,1258.0,-1023.9,True,True
Greece,162,194.0,177.0,138.6,32.0,15.0,-23.4,True,True
Hungary,448,509.1,467.0,308.6,61.1,19.0,-139.4,True,False
Ireland,1533,2449.9,1823.0,1456.0,916.9,290.0,-77.0,True,True
Italy,31763,35169.7,32957.0,27422.6,3406.7,1194.0,-4340.4,True,False
Latvia,19,32.0,26.0,245.5,13.0,7.0,226.5,True,False
Luxembourg,104,130.9,115.0,133.1,26.9,11.0,29.1,True,False
Portugal,1203,1443.0,1428.0,1015.0,240.0,225.0,-188.0,True,True
Romania,1094,1099.0,1072.0,651.6,5.0,-22.0,-442.4,False,False
Slovakia,28,35.1,30.0,24.9,7.1,2.0,-3.1,True,True
Slovenia,103,104.9,108.0,84.9,1.9,5.0,-18.1,False,False
Spain,27563,31010.0,27696.0,26330.8,3447.0,133.0,-1232.2,True,True
Sweden,3995,4062.6,3820.0,5533.0,67.6,-175.0,1538.0,False,False
United Kingdom,33833,34219.7,30210.0,34313.8,386.7,-3623.0,480.8,False,False
