,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,648,598.7,605.0,686.3,-49.3,-43.0,38.3,True,True
Austria,672,660.4,671.0,642.3,-11.6,-1.0,-29.7,True,False
Belgium,9580,9703.4,9662.0,9525.1,123.4,82.0,-54.9,True,True
Brazil,35930,34826.6,35634.0,38803.2,-1103.4,-296.0,2873.2,True,False
Bulgaria,160,170.9,168.0,169.2,10.9,8.0,9.2,True,True
Canada,7850,7705.9,7605.0,7352.3,-144.1,-245.0,-497.7,False,False
Chile,1541,1215.7,1190.0,1491.1,-325.3,-351.0,-49.9,False,True
Colombia,1205,1011.1,1043.0,1046.2,-193.9,-162.0,-158.8,True,True
Croatia,104,106.4,112.0,100.4,2.4,8.0,-3.6,False,False
Cyprus,18,17.0,19.0,12.0,-1.0,1.0,-6.0,False,False
Czechia,327,348.4,342.0,339.5,21.4,15.0,12.5,True,True
Denmark,587,589.9,603.0,596.1,2.9,16.0,9.1,False,False
Dominican Republic,536,513.7,509.0,512.0,-22.3,-27.0,-24.0,False,False
Ecuador,3608,3798.9,3831.0,5485.2,190.9,223.0,1877.2,False,False
Egypt,1198,1012.9,1011.0,989.6,-185.1,-187.0,-208.4,False,False
Estonia,69,65.9,71.0,61.0,-3.1,2.0,-8.0,True,False
Finland,322,323.7,339.0,316.7,1.7,17.0,-5.3,False,False
France,29145,29010.7,29432.0,30058.6,-134.3,287.0,913.6,False,False
Germany,8673,8879.1,8838.0,8739.0,206.1,165.0,66.0,True,True
Greece,180,185.9,183.0,182.0,5.9,3.0,2.0,True,True
Hungary,545,551.0,542.0,520.2,6.0,-3.0,-24.8,True,False
Iceland,10,10.0,11.0,10.7,0.0,1.0,0.7,False,False
Ireland,1678,1728.7,1704.0,1655.2,50.7,26.0,-22.8,True,True
Israel,295,292.0,295.0,302.0,-3.0,0.0,7.0,True,False
Italy,33846,34413.7,34284.0,34396.2,567.7,438.0,550.2,True,True
Latvia,25,27.6,26.0,22.3,2.6,1.0,-2.7,True,False
Lithuania,71,76.0,70.0,75.2,5.0,-1.0,4.2,True,True
Luxembourg,110,115.6,117.0,109.3,5.6,7.0,-0.7,False,True
Malaysia,117,118.7,123.0,115.0,1.7,6.0,-2.0,False,False
Mexico,13511,11511.3,12293.0,4835.9,-1999.7,-1218.0,-8675.1,True,False
Moldova,331,322.4,335.0,292.2,-8.6,4.0,-38.8,True,False
Netherlands,6030,6104.7,6205.0,6018.7,74.7,175.0,-11.3,False,True
Norway,238,240.6,246.0,242.1,2.6,8.0,4.1,False,False
Panama,386,363.6,361.0,346.5,-22.4,-25.0,-39.5,False,False
Peru,5301,4956.6,5081.0,8427.5,-344.4,-220.0,3126.5,True,False
Philippines,994,949.7,971.0,933.2,-44.3,-23.0,-60.8,True,False
Poland,1153,1127.9,1165.0,1114.6,-25.1,12.0,-38.4,True,False
Portugal,1474,1498.0,1448.0,1442.6,24.0,-26.0,-31.4,False,False
Romania,1322,1329.9,1398.0,1273.8,7.9,76.0,-48.2,False,False
Russia,5717,5231.0,5174.0,5015.9,-486.0,-543.0,-701.1,False,False
Serbia,248,252.9,265.0,266.6,4.9,17.0,18.6,False,False
Slovakia,28,28.0,30.0,22.0,0.0,2.0,-6.0,False,False
Slovenia,109,112.6,113.0,105.6,3.6,4.0,-3.4,False,True
South Korea,273,274.4,279.0,262.7,1.4,6.0,-10.3,False,False
Spain,27135,30960.1,29754.0,29148.2,3825.1,2619.0,2013.2,True,True
Sweden,4883,4590.4,4523.0,4596.3,-292.6,-360.0,-286.7,False,True
Switzerland,1921,1952.4,1978.0,1923.4,31.4,57.0,2.4,False,True
Turkey,4669,4711.4,4674.0,4580.0,42.4,5.0,-89.0,True,False
Ukraine,785,808.3,817.0,757.6,23.3,32.0,-27.4,False,False
United Kingdom,38648,40884.6,40131.0,40322.5,2236.6,1483.0,1674.5,True,True
