,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Bulgaria,160,155.6,139.0,58.2,-4.4,-21.0,-101.8,False,False
Canada,7850,9293.3,7825.0,4454.0,1443.3,-25.0,-3396.0,True,False
Croatia,104,195.6,170.0,63.9,91.6,66.0,-40.1,True,True
Cyprus,18,19.9,22.0,18.0,1.9,4.0,0.0,False,True
Estonia,69,84.1,89.0,91.1,15.1,20.0,22.1,False,False
Finland,322,424.3,457.0,358.1,102.3,135.0,36.1,False,True
France,29145,34662.9,31864.0,25096.0,5517.9,2719.0,-4049.0,True,True
Germany,8673,11188.9,10577.0,6921.9,2515.9,1904.0,-1751.1,True,True
Greece,180,192.6,193.0,141.5,12.6,13.0,-38.5,False,False
Hungary,545,670.3,565.0,311.3,125.3,20.0,-233.7,True,False
Ireland,1678,2352.1,2165.0,1389.1,674.1,487.0,-288.9,True,True
Italy,33846,39764.0,36008.0,27777.1,5918.0,2162.0,-6068.9,True,False
Latvia,25,35.4,36.0,215.6,10.4,11.0,190.6,False,False
Luxembourg,110,134.9,128.0,130.0,24.9,18.0,20.0,True,True
Portugal,1474,1723.0,1689.0,1022.7,249.0,215.0,-451.3,True,False
Romania,1322,1620.6,1599.0,677.4,298.6,277.0,-644.6,True,False
Slovenia,109,164.0,128.0,102.2,55.0,19.0,-6.8,True,True
Spain,27135,35337.7,29950.0,25230.9,8202.7,2815.0,-1904.1,True,True
Sweden,4883,5034.7,5126.0,14640.4,151.7,243.0,9757.4,False,False
United Kingdom,38648,66046.3,40859.0,27100.0,27398.3,2211.0,-11548.0,True,True
