,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,672,695.1,728.0,711.7,23.1,56.0,39.7,False,False
Belgium,9580,11788.0,9947.0,9463.8,2208.0,367.0,-116.2,True,True
Bulgaria,160,160.4,155.0,108.8,0.4,-5.0,-51.2,False,False
Canada,7850,9604.1,8734.0,6589.8,1754.1,884.0,-1260.2,True,True
Croatia,104,132.4,148.0,109.3,28.4,44.0,5.3,False,True
Cyprus,18,19.9,21.0,11.1,1.9,3.0,-6.9,False,False
Czechia,327,403.4,353.0,280.3,76.4,26.0,-46.7,True,True
Denmark,587,702.6,665.0,742.7,115.6,78.0,155.7,True,False
Estonia,69,79.3,83.0,69.0,10.3,14.0,-0.0,False,True
Finland,322,409.7,405.0,299.0,87.7,83.0,-23.0,True,True
France,29145,32103.1,29762.0,28857.0,2958.1,617.0,-288.0,True,True
Germany,8673,10280.6,9615.0,8542.5,1607.6,942.0,-130.5,True,True
Greece,180,178.0,185.0,152.0,-2.0,5.0,-28.0,False,False
Hungary,545,694.6,605.0,453.1,149.6,60.0,-91.9,True,True
Ireland,1678,2055.9,1877.0,1697.5,377.9,199.0,19.5,True,True
Italy,33846,37024.6,35118.0,31458.5,3178.6,1272.0,-2387.5,True,True
Latvia,25,25.7,29.0,34.8,0.7,4.0,9.8,False,False
Lithuania,71,65.4,66.0,53.5,-5.6,-5.0,-17.5,True,False
Luxembourg,110,120.3,122.0,97.9,10.3,12.0,-12.1,False,False
Netherlands,6030,6951.7,6696.0,6403.9,921.7,666.0,373.9,True,True
Norway,238,249.9,257.0,274.4,11.9,19.0,36.4,False,False
Poland,1153,1270.6,1229.0,1109.2,117.6,76.0,-43.8,True,True
Portugal,1474,1489.9,1505.0,1225.8,15.9,31.0,-248.2,False,False
Romania,1322,1620.6,1588.0,1139.1,298.6,266.0,-182.9,True,True
Slovakia,28,33.7,34.0,26.7,5.7,6.0,-1.3,False,True
Slovenia,109,125.1,124.0,129.9,16.1,15.0,20.9,True,False
Spain,27135,31855.1,29635.0,27726.1,4720.1,2500.0,591.1,True,True
Sweden,4883,5331.0,5007.0,6964.2,448.0,124.0,2081.2,True,False
Switzerland,1921,2106.9,2064.0,2145.7,185.9,143.0,224.7,True,False
United Kingdom,38648,45082.9,40489.0,40457.1,6434.9,1841.0,1809.1,True,True
